JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 29591.000,  1399.304,   347.004,     0.860,     0.000,     0.000,     0.000,     0.250,    40.484,   716.300,     1.000,     0.000,     1.891,   -62.523,     0.000,   259.049,   310.329,     7.981,     3.262,     0.000,         0.000,
 29592.000,   941.665,   347.070,     0.977,     0.000,     0.000,     0.000,     0.250,    40.550,   716.300,     1.000,     0.000,     1.735,   -95.422,     0.000,   253.923,   310.961,    23.009,    15.374,     0.000,         0.000,
 29593.000,   463.918,   347.118,     0.948,     0.000,     0.000,     0.000,     0.250,    40.598,   716.300,     1.000,     0.000,     1.688,  -135.181,     0.000,   236.434,   310.693,    34.472,    26.449,     0.000,         0.000,
 29594.000,   461.376,   347.150,     0.858,     0.000,     0.000,     0.000,     0.250,    40.630,   716.300,     1.000,     0.000,     1.557,  -147.056,     0.000,   230.838,   310.225,    31.382,    36.287,     0.000,         0.000,
 29595.000,   528.281,   347.160,     0.655,     0.000,     0.000,     0.000,     0.250,    40.640,   716.300,     1.000,     0.000,     1.440,  -204.095,     0.000,   210.329,   309.322,    47.629,    57.473,     0.000,         0.000,
 29596.000,   728.160,   347.151,     0.554,     0.000,     0.000,     0.000,     0.250,    40.631,   716.300,     1.000,     0.000,     1.183,  -153.196,     0.000,   220.855,   308.860,    32.515,    32.676,     0.000,         0.000,
 29597.000,   451.118,   347.139,     0.363,     0.000,     0.000,     0.000,     0.250,    40.619,   716.300,     1.000,     0.000,     1.323,  -109.966,     0.000,   241.519,   307.595,    20.949,    22.941,     0.000,         0.000,
 29598.000,   827.888,   347.126,     0.402,     0.000,     0.000,     0.000,     0.250,    40.606,   716.300,     1.000,     0.016,     1.700,   -91.124,    97.256,   233.533,   303.656,    13.976,     7.025,     0.000,         0.000,
 29599.000,  1167.111,   347.111,     1.158,     0.000,     0.000,     0.000,     0.250,    40.591,   716.300,     1.000,     0.031,     1.829,   -68.870,    97.256,   248.595,   302.149,    12.634,     2.682,     0.000,         0.000,
 29600.000,  1154.614,   347.087,     1.331,     0.000,     0.000,     0.000,     0.250,    40.567,   716.300,     1.000,     0.040,     1.798,   -42.406,    97.256,   263.764,   303.240,     8.798,    -5.868,     0.000,         0.000,
 29601.000,   497.329,   347.059,     1.540,     0.000,     0.000,     0.000,     0.250,    40.539,   716.300,     1.000,     0.044,     1.789,   -37.976,    97.256,   261.369,   303.303,     3.342,    -7.300,     0.000,         0.000,
 29602.000,   471.238,   347.034,     0.948,     0.000,     0.000,     0.000,     0.250,    40.514,   716.300,     1.000,     0.046,     1.336,   -24.920,    97.256,   268.354,   304.418,    -0.651,   -10.493,     0.000,         0.000,
 29603.000,   888.711,   347.014,     1.016,     0.000,     0.000,     0.000,     0.250,    40.494,   716.300,     1.000,     0.050,     1.633,   -54.150,    97.256,   254.029,   301.094,    13.426,    -6.340,     0.000,         0.000,
 29604.000,   882.917,   346.988,     1.227,     0.000,     0.000,     0.000,     0.250,    40.468,   716.300,     1.000,     0.057,     1.810,   -44.282,    97.256,   254.237,   301.558,     5.450,    -8.490,     0.000,         0.000,
 29605.000,  1162.313,   346.953,     1.402,     0.000,     0.000,     0.000,     0.250,    40.433,   716.300,     1.000,     0.064,     1.576,   -68.905,    97.256,   236.922,   297.671,    11.449,    -3.293,     0.000,         0.000,
 29606.000,  1191.048,   346.911,     1.384,     0.000,     0.000,     0.000,     0.250,    40.391,   716.300,     1.000,     0.074,     1.591,   -69.398,    97.256,   240.777,   296.141,    15.744,    -1.711,     0.000,         0.000,
 29607.000,  1121.708,   346.857,     1.369,     0.000,     0.000,     0.000,     0.250,    40.337,   716.300,     1.000,     0.088,     1.626,   -83.373,    97.256,   238.431,   291.291,    17.265,    13.248,     0.000,         0.000,
 29608.000,  1151.110,   346.795,     1.359,     0.000,     0.000,     0.000,     0.250,    40.275,   716.300,     1.000,     0.099,     1.607,   -53.599,    97.256,   236.608,   295.804,     7.731,   -13.328,     0.000,         0.000,
 29609.000,   839.216,   346.731,     0.997,     0.000,     0.000,     0.000,     0.250,    40.211,   716.300,     1.000,     0.111,     1.471,   -86.705,    97.256,   230.889,   286.684,    19.386,    11.523,     0.000,         0.000,
 29610.000,   714.730,   346.659,     0.589,     0.000,     0.000,     0.000,     0.250,    40.139,   716.300,     1.000,     0.133,     1.277,  -102.690,    97.256,   224.935,   278.556,    19.357,    29.713,     0.000,         0.000,
 29611.000,   818.847,   346.587,     0.337,     0.000,     0.000,     0.000,     0.250,    40.067,   716.300,     1.000,     0.155,     1.050,   -91.210,    97.256,   210.349,   277.515,    10.478,    13.566,     0.000,         0.000,
 29612.000,  1186.339,   346.515,     0.253,     0.000,     0.000,     0.000,     0.250,    39.995,   703.100,     1.000,     0.172,     0.797,   -56.624,    97.256,   242.466,   286.265,    11.432,     1.392,     0.000,         0.000,
 29613.000,  1509.360,   346.441,    -0.009,     0.000,     0.000,     0.000,     0.250,    39.921,   703.100,     1.000,     0.184,     0.952,   -44.337,    97.256,   248.516,   290.186,     3.782,    -1.115,     0.000,         0.000,
 29614.000,   514.845,   346.365,     0.055,     0.000,     0.000,     0.000,     0.250,    39.845,   703.100,     1.000,     0.197,     1.022,   -65.505,    97.256,   231.293,   279.934,     9.878,     6.985,     0.000,         0.000,
 29615.000,   767.908,   346.285,     0.146,     0.000,     0.000,     0.000,     0.250,    39.765,   703.100,     1.000,     0.217,     0.933,   -91.554,    97.256,   223.988,   266.394,    16.549,    32.600,     0.000,         0.000,
 29616.000,  1798.056,   346.205,     0.250,     0.000,     0.000,     0.000,     0.250,    39.685,   703.100,     1.000,     0.239,     1.012,   -89.575,    97.256,   198.546,   263.518,     8.052,    16.552,     0.000,         0.000,
 29617.000,  1842.205,   346.129,     0.335,     0.000,     0.000,     0.000,     0.250,    39.609,   703.100,     1.000,     0.257,     1.022,   -74.928,    97.256,   211.654,   267.508,     6.365,    12.709,     0.000,         0.000,
 29618.000,  1865.942,   346.055,     0.372,     0.000,     0.000,     0.000,     0.250,    39.535,   703.100,     1.000,     0.271,     0.992,   -49.797,    97.256,   239.473,   278.632,     8.083,     2.555,     0.000,         0.000,
 29619.000,  1892.181,   345.982,     0.394,     0.000,     0.000,     0.000,     0.250,    39.462,   703.100,     1.000,     0.280,     1.002,   -36.669,    97.256,   248.252,   286.072,     4.048,    -5.199,     0.000,         0.000,
 29620.000,  1930.808,   345.910,     0.418,     0.000,     0.000,     0.000,     0.250,    39.390,   703.100,     1.000,     0.288,     0.995,   -36.735,    97.256,   248.119,   285.502,     5.346,    -5.995,     0.000,         0.000,
 29621.000,  1952.162,   345.840,     0.464,     0.000,     0.000,     0.000,     0.250,    39.320,   703.100,     1.000,     0.295,     1.011,   -41.265,    97.256,   226.493,   282.357,     5.474,   -20.074,     0.000,         0.000,
 29622.000,  1987.636,   345.788,     0.519,     0.000,     0.000,     0.000,     0.250,    39.268,   703.100,     1.000,     0.289,     1.012,   -31.845,    97.256,   238.872,   288.286,     4.447,   -22.016,     0.000,         0.000,
 29623.000,     1.949,   345.757,     0.574,     0.000,     0.000,     0.000,     0.250,    39.237,   703.100,     1.000,     0.280,     1.041,   -45.529,    97.256,   220.304,   281.163,     8.396,   -23.726,     0.000,         0.000,
 29624.000,  2060.016,   345.732,     0.621,     0.000,     0.000,     0.000,     0.250,    39.212,   703.100,     1.000,     0.281,     1.057,   -51.080,    97.256,   228.400,   278.025,     7.640,    -6.185,     0.000,         0.000,
 29625.000,  2006.745,   345.704,     0.663,     0.000,     0.000,     0.000,     0.250,    39.184,   703.100,     1.000,     0.291,     1.064,   -70.910,    97.256,   202.978,   264.774,     7.567,     1.548,     0.000,         0.000,
 29626.000,  2019.348,   345.676,     0.697,     0.000,     0.000,     0.000,     0.250,    39.156,   703.100,     1.000,     0.303,     1.076,   -49.264,    97.256,   234.089,   275.777,     6.716,     0.859,     0.000,         0.000,
 29627.000,  2031.297,   345.650,     0.720,     0.000,     0.000,     0.000,     0.250,    39.130,   703.100,     1.000,     0.312,     1.085,   -52.820,    97.256,   224.506,   273.872,     5.794,    -2.340,     0.000,         0.000,
 29628.000,  2064.774,   345.623,     0.740,     0.000,     0.000,     0.000,     0.250,    39.103,   703.100,     1.000,     0.321,     1.093,   -46.849,    97.256,   237.247,   275.471,     7.456,     1.170,     0.000,         0.000,
 29629.000,  2188.553,   345.592,     0.764,     0.000,     0.000,     0.000,     0.250,    39.072,   703.100,     1.000,     0.332,     1.101,   -64.882,    97.256,   210.297,   262.984,     8.730,     3.465,     0.000,         0.000,
 29630.000,  2170.518,   345.561,     0.794,     0.000,     0.000,     0.000,     0.250,    39.041,   703.100,     1.000,     0.343,     1.111,   -54.490,    97.256,   224.616,   268.931,    10.175,     0.000,     0.000,         0.000,
 29631.000,  2198.937,   345.534,     0.811,     0.000,     0.000,     0.000,     0.250,    39.014,   703.100,     1.000,     0.352,     1.114,   -38.539,    97.256,   243.043,   279.705,     7.183,    -5.305,     0.000,         0.000,
 29632.000,  2164.734,   345.507,     0.825,     0.000,     0.000,     0.000,     0.250,    38.987,   693.600,     1.000,     0.358,     1.118,   -38.225,    97.256,   242.201,   279.488,     4.086,    -3.148,     0.000,         0.000,
 29633.000,  2005.522,   345.488,     0.837,     0.000,     0.000,     0.000,     0.250,    38.968,   693.600,     1.000,     0.361,     1.128,   -18.225,    97.256,   260.040,   293.758,    -1.999,   -13.494,     0.000,         0.000,
 29634.000,  2172.327,   345.496,     0.855,     0.000,     0.000,     0.000,     0.250,    38.976,   693.600,     1.000,     0.365,     1.135,   -49.581,    97.256,   227.500,   270.802,     8.813,    -2.534,     0.000,         0.000,
 29635.000,  2009.313,   345.518,     0.875,     0.000,     0.000,     0.000,     0.250,    38.998,   693.600,     1.000,     0.374,     1.138,   -45.259,    97.256,   232.368,   271.719,     5.696,     0.213,     0.000,         0.000,
 29636.000,  1872.412,   345.535,     0.890,     0.000,     0.000,     0.000,     0.250,    39.015,   703.100,     1.000,     0.380,     1.144,   -35.011,    97.256,   243.012,   280.215,     1.541,    -3.732,     0.000,         0.000,
 29637.000,  1970.470,   345.548,     0.910,     0.000,     0.000,     0.000,     0.250,    39.028,   703.100,     1.000,     0.385,     1.156,   -33.497,    97.256,   239.428,   281.049,     3.211,   -11.335,     0.000,         0.000,
 29638.000,  2118.506,   345.555,     0.953,     0.000,     0.000,     0.000,     0.250,    39.035,   703.100,     1.000,     0.381,     1.181,   -50.637,    97.256,   210.950,   268.561,     3.561,   -10.535,     0.000,         0.000,
 29639.000,  2008.773,   345.555,     0.996,     0.000,     0.000,     0.000,     0.250,    39.035,   703.100,     1.000,     0.382,     1.208,   -36.759,    97.256,   238.575,   278.815,     8.238,   -11.719,     0.000,         0.000,
 29640.000,  2124.231,   345.554,     1.017,     0.000,     0.000,     0.000,     0.250,    39.034,   703.100,     1.000,     0.383,     1.213,   -20.984,    97.256,   254.448,   290.824,    -1.387,   -14.005,     0.000,         0.000,
 29641.000,  1995.897,   345.560,     1.063,     0.000,     0.000,     0.000,     0.250,    39.040,   703.100,     1.000,     0.334,     1.231,   -20.805,    97.256,   239.032,   292.948,    -1.997,   -31.114,     0.000,         0.000,
 29642.000,  1540.656,   345.573,     1.109,     0.000,     0.000,     0.000,     0.250,    39.053,   703.100,     1.000,     0.277,     1.255,   -14.428,    97.256,   262.124,   298.901,     9.251,   -31.600,     0.000,         0.000,
 29643.000,  1928.279,   345.589,     1.154,     0.000,     0.000,     0.000,     0.250,    39.069,   703.100,     1.000,     0.244,     1.282,   -60.441,    97.256,   211.153,   277.214,     5.210,   -10.830,     0.000,         0.000,
 29644.000,  1967.677,   345.602,     1.191,     0.000,     0.000,     0.000,     0.250,    39.082,   703.100,     1.000,     0.223,     1.307,   -22.828,    97.256,   261.457,   296.533,     5.273,   -17.521,     0.000,         0.000,
 29645.000,  2042.161,   345.622,     1.208,     0.000,     0.000,     0.000,     0.250,    39.102,   703.100,     1.000,     0.204,     1.321,   -25.818,    97.256,   252.121,   296.123,    -2.563,   -15.621,     0.000,         0.000,
 29646.000,  2019.659,   345.669,     1.227,     0.000,     0.000,     0.000,     0.250,    39.149,   703.100,     1.000,     0.182,     1.339,   -13.381,    97.256,   270.076,   301.982,    -2.566,   -15.959,     0.000,         0.000,
 29647.000,  2200.915,   345.746,     1.254,     0.000,     0.000,     0.000,     0.250,    39.226,   703.100,     1.000,     0.184,     1.355,   -87.836,    97.256,   215.097,   273.541,    19.969,     9.422,     0.000,         0.000,
 29648.000,  2273.892,   345.824,     1.305,     0.000,     0.000,     0.000,     0.250,    39.304,   703.100,     1.000,     0.192,     1.386,   -69.551,    97.256,   213.567,   279.853,    10.038,    -6.774,     0.000,         0.000,
 29649.000,  1741.382,   345.896,     1.344,     0.000,     0.000,     0.000,     0.250,    39.376,   703.100,     1.000,     0.181,     1.412,   -27.960,    97.256,   259.550,   296.513,     8.796,   -17.799,     0.000,         0.000,
 29650.000,  1686.214,   345.953,     1.381,     0.000,     0.000,     0.000,     0.250,    39.433,   703.100,     1.000,     0.179,     1.435,   -90.164,    97.256,   205.188,   273.567,    18.231,     3.555,     0.000,         0.000,
 29651.000,  1430.020,   345.995,     1.415,     0.000,     0.000,     0.000,     0.250,    39.475,   703.100,     1.000,     0.189,     1.457,   -67.104,    97.256,   233.042,   280.346,    14.547,     5.252,     0.000,         0.000,
 29652.000,  1654.496,   346.032,     1.434,     0.000,     0.000,     0.000,     0.250,    39.512,   703.100,     1.000,     0.199,     1.471,   -71.184,    97.256,   221.512,   277.409,     9.593,     5.693,     0.000,         0.000,
 29653.000,  1715.281,   346.057,     1.477,     0.000,     0.000,     0.000,     0.250,    39.537,   703.100,     1.000,     0.195,     1.544,   -86.791,    97.256,   200.588,   272.119,     9.890,     5.370,     0.000,         0.000,
 29654.000,  1389.253,   346.086,     1.531,     0.000,     0.000,     0.000,     0.250,    39.566,   703.100,     1.000,     0.169,     1.581,   -27.553,    97.256,   252.851,   297.312,     9.946,   -26.854,     0.000,         0.000,
 29655.000,  1625.141,   346.138,     1.584,     0.000,     0.000,     0.000,     0.250,    39.618,   703.100,     1.000,     0.127,     1.629,   -42.652,    97.256,   234.436,   295.662,     5.753,   -24.326,     0.000,         0.000,
 29656.000,  1626.761,   346.266,     1.630,     0.000,     0.000,     0.000,     0.250,    39.746,   703.100,     1.000,     0.087,     1.686,    35.619,    97.256,   291.761,   313.600,    -0.219,   -57.239,     0.000,         0.000,
 29657.000,   446.884,   346.610,     1.667,     0.000,     0.000,     0.000,     0.250,    40.090,   716.300,     1.000,     0.029,     1.721,    41.916,    97.256,   278.720,   309.412,    -8.872,   -63.736,     0.000,         0.000,
 29658.000,   837.094,   347.059,     1.716,     0.000,     0.000,     0.000,     0.250,    40.539,   716.300,     1.000,     0.024,     1.765,   -96.961,    97.256,   230.851,   301.954,    45.850,   -19.992,     0.000,         0.000,
 29659.000,   844.126,   347.426,     1.767,     0.000,     0.000,     0.000,     0.250,    40.906,   716.300,     1.000,     0.031,     1.817,   -81.622,    97.256,   230.907,   301.526,    29.158,   -18.155,     0.000,         0.000,
 29660.000,  1074.309,   347.698,     1.818,     0.000,     0.000,     0.000,     0.250,    41.178,   733.300,     1.000,     0.045,     1.864,  -154.491,    97.256,   216.069,   292.394,    51.170,    26.996,     0.000,         0.000,
 29661.000,  1093.022,   347.904,     1.856,     0.000,     0.000,     0.000,     0.250,    41.384,   733.300,     1.000,     0.060,     1.975,   -92.817,    97.256,   236.128,   295.058,    24.796,     9.091,     0.000,         0.000,
 29662.000,  1706.657,   348.078,     1.907,     0.000,     0.000,     0.000,     0.250,    41.558,   733.300,     1.000,     0.063,     2.097,   -47.615,    97.256,   250.937,   300.592,    10.780,   -12.820,     0.000,         0.000,
 29663.000,  1636.108,   348.286,     1.942,     0.000,     0.000,     0.000,     0.250,    41.766,   733.300,     1.000,     0.055,     2.162,   -12.117,    97.256,   268.262,   305.422,    -5.683,   -19.360,     0.000,         0.000,
 29664.000,   167.233,   348.575,     1.982,     0.000,     0.000,     0.000,     0.250,    42.055,   747.000,     1.000,     0.028,     2.168,   -96.217,    97.256,   235.170,   301.101,    35.087,    -4.801,     0.000,         0.000,
 29665.000,    80.873,   348.842,     2.050,     0.000,     0.000,     0.000,     0.250,    42.322,   747.000,     1.000,     0.025,     2.175,   -96.825,    97.256,   225.316,   301.626,    28.001,    -7.486,     0.000,         0.000,
 29666.000,   404.784,   349.040,     2.112,     0.000,     0.000,     0.000,     0.250,    42.520,   747.000,     1.000,     0.021,     2.202,   -56.863,    97.256,   242.334,   304.255,    19.043,   -24.101,     0.000,         0.000,
 29667.000,   497.885,   349.227,     2.153,     0.000,     0.000,     0.000,     0.250,    42.707,   747.000,     1.000,     0.016,     2.201,   -35.512,    97.256,   250.049,   305.585,    16.927,   -36.951,     0.000,         0.000,
 29668.000,   497.373,   349.407,     2.199,     0.000,     0.000,     0.000,     0.250,    42.887,   747.000,     1.000,     0.010,     2.305,   -19.341,    97.256,   259.123,   306.318,    14.761,   -42.615,     0.000,         0.000,
 29669.000,   527.650,   349.597,     2.233,     0.000,     0.000,     0.000,     0.250,    43.077,   758.800,     1.000,     0.000,     2.340,    50.508,     0.000,   306.642,   316.884,   -10.182,   -50.568,     0.000,         0.000,
 29670.000,   597.804,   349.838,     2.416,     0.000,     0.000,     0.000,     0.250,    43.318,   758.800,     1.000,     0.000,     2.463,   113.356,     0.000,   328.349,   317.724,   -44.568,   -58.163,     0.000,         0.000,
 29671.000,   615.209,   350.105,     2.690,     0.000,     0.000,     0.000,     0.250,    43.585,   758.800,     1.000,     0.000,     2.791,   183.299,     0.000,   336.227,   318.983,   -67.530,   -98.526,     0.000,         0.000,
 29672.000,   705.211,   350.327,     3.065,     0.000,     0.000,     0.000,     0.250,    43.807,   758.800,     1.000,     0.000,     3.121,    -6.905,     0.000,   285.256,   320.730,     3.237,   -31.807,     0.000,         0.000,
 29673.000,   240.230,   350.507,     3.252,     0.000,     0.000,     0.000,     0.250,    43.987,   758.800,     1.000,     0.000,     3.356,    12.222,     0.000,   274.507,   321.601,   -12.437,   -46.880,     0.000,         0.000,
 29674.000,    67.662,   350.680,     3.618,     0.001,     0.000,     0.000,     0.250,    44.160,   775.900,     1.000,     0.000,     3.611,   -88.316,     0.000,   264.300,   322.401,    37.425,    -7.209,     0.000,         0.000,
 29675.000,    44.810,   350.799,     3.740,     0.002,     0.000,     0.000,     0.250,    44.279,   775.900,     1.000,     0.000,     3.729,  -113.491,     0.000,   239.228,   322.832,    32.930,    -3.044,     0.000,         0.000,
 29676.000,   423.452,   350.822,     3.834,     0.002,     0.000,     0.000,     0.250,    44.302,   775.900,     1.000,     0.000,     3.834,    45.084,     0.000,   310.826,   324.316,    -5.392,   -53.181,     0.000,         0.000,
 29677.000,   539.162,   350.843,     3.820,     0.002,     0.000,     0.000,     0.250,    44.323,   775.900,     1.000,     0.000,     3.873,   -58.581,     0.000,   274.588,   323.676,    13.910,    -4.417,     0.000,         0.000,
 29678.000,    56.079,   350.871,     3.503,     0.002,     0.000,     0.000,     0.250,    44.351,   775.900,     1.000,     0.000,     3.721,  -222.871,     0.000,   234.904,   321.954,    73.963,    61.857,     0.000,         0.000,
 29679.000,   368.000,   350.866,     3.557,     0.002,     0.000,     0.000,     0.250,    44.346,   775.900,     1.000,     0.000,     3.732,  -178.270,     0.000,   220.445,   322.369,    50.806,    25.540,     0.000,         0.000,
 29680.000,   204.546,   350.842,     3.895,     0.002,     0.000,     0.000,     0.250,    44.322,   775.900,     1.000,     0.000,     3.895,   -92.592,     0.000,   254.046,   324.581,    30.058,    -8.001,     0.000,         0.000,
 29681.000,   601.622,   350.811,     4.362,     0.001,     0.000,     0.000,     0.250,    44.291,   775.900,     1.000,     0.000,     4.271,   -95.389,     0.000,   252.158,   326.831,    44.049,   -23.333,     0.000,         0.000,
 29682.000,    70.044,   350.786,     4.429,     0.001,     0.000,     0.000,     0.250,    44.266,   775.900,     1.000,     0.000,     4.414,   -99.044,     0.000,   256.370,   327.116,    48.240,   -19.941,     0.000,         0.000,
 29683.000,   484.579,   350.772,     4.548,     0.000,     0.000,     0.000,     0.250,    44.252,   775.900,     1.000,     0.000,     4.530,   -49.033,     0.000,   279.582,   327.681,    26.825,   -25.891,     0.000,         0.000,
 29684.000,   592.426,   350.760,     6.352,     0.000,     0.000,     0.000,     0.250,    44.240,   775.900,     1.000,     0.000,     5.771,   -29.023,     0.000,   288.581,   336.283,    13.816,   -32.495,     0.000,         0.000,
 29685.000,   686.724,   350.757,     5.702,     0.000,     0.000,     0.000,     0.250,    44.237,   775.900,     1.000,     0.000,     5.408,    17.887,     0.000,   302.121,   334.209,    -0.386,   -49.588,     0.000,         0.000,
 29686.000,  1155.157,   350.771,     5.421,     0.000,     0.000,     0.000,     0.250,    44.251,   775.900,     1.000,     0.000,     5.276,    57.569,     0.000,   332.032,   332.844,   -12.323,   -46.058,     0.000,         0.000,
 29687.000,  1100.404,   350.794,     5.337,     0.000,     0.000,     0.000,     0.250,    44.274,   775.900,     1.000,     0.000,     5.046,    96.918,     0.000,   343.447,   333.167,   -35.454,   -51.183,     0.000,         0.000,
 29688.000,   597.644,   350.822,     5.807,     0.000,     0.000,     0.000,     0.250,    44.302,   775.900,     1.000,     0.000,     5.391,    -8.500,     0.000,   304.801,   333.769,    -0.531,   -19.937,     0.000,         0.000,
 29689.000,   219.545,   350.860,     6.960,     0.000,     0.000,     0.000,     0.250,    44.340,   775.900,     1.000,     0.000,     6.086,   -74.765,     0.000,   270.764,   339.206,    12.695,    -6.372,     0.000,         0.000,
 29690.000,  1183.007,   350.891,     8.700,     0.000,     0.000,     0.000,     0.250,    44.371,   775.900,     1.000,     0.000,     6.446,   -62.967,     0.000,   297.255,   347.734,    26.318,   -13.830,     0.000,         0.000,
 29691.000,   433.252,   350.913,     7.033,     0.000,     0.000,     0.000,     0.250,    44.393,   775.900,     1.000,     0.000,     5.690,   -50.119,     0.000,   299.436,   344.573,    13.966,    -8.984,     0.000,         0.000,
 29692.000,   996.693,   350.956,     7.526,     0.000,     0.000,     0.000,     0.250,    44.436,   775.900,     1.000,     0.000,     5.542,  -137.492,     0.000,   263.934,   342.012,    35.056,    24.358,     0.000,         0.000,
 29693.000,   749.497,   351.024,     6.964,     0.000,     0.000,     0.000,     0.250,    44.504,   775.900,     1.000,     0.000,     5.545,  -109.960,     0.000,   275.003,   339.243,    28.900,    16.820,     0.000,         0.000,
 29694.000,  1182.060,   351.086,     6.556,     0.000,     0.000,     0.000,     0.250,    44.566,   775.900,     1.000,     0.000,     5.998,   -90.785,     0.000,   270.342,   337.271,    25.436,    -1.580,     0.000,         0.000,
 29695.000,  1085.277,   351.135,     6.665,     0.000,     0.000,     0.000,     0.250,    44.615,   775.900,     1.000,     0.000,     5.722,   -74.980,     0.000,   274.111,   338.468,    19.976,    -9.353,     0.000,         0.000,
 29696.000,   692.022,   351.177,     6.518,     0.000,     0.000,     0.000,     0.250,    44.657,   775.900,     1.000,     0.000,     5.408,   -67.928,     0.000,   275.653,   337.493,    21.247,   -15.159,     0.000,         0.000,
 29697.000,   935.857,   351.217,     7.031,     0.000,     0.000,     0.000,     0.250,    44.697,   775.900,     1.000,     0.000,     5.840,  -118.123,     0.000,   261.904,   339.589,    26.743,    13.695,     0.000,         0.000,
 29698.000,    75.934,   351.254,     6.788,     0.000,     0.000,     0.000,     0.250,    44.734,   775.900,     1.000,     0.000,     6.416,  -273.696,     0.000,   244.041,   338.375,   102.702,    76.659,     0.000,         0.000,
 29699.000,   203.459,   351.290,     6.918,     0.000,     0.000,     0.000,     0.250,    44.770,   775.900,     1.000,     0.000,     5.838,  -205.097,     0.000,   238.316,   339.009,    76.426,    27.978,     0.000,         0.000,
 29700.000,   445.016,   351.318,     6.689,     0.000,     0.000,     0.000,     0.250,    44.798,   775.900,     1.000,     0.000,     5.602,   -93.738,     0.000,   270.387,   338.578,    45.612,   -20.066,     0.000,         0.000,
 29701.000,   853.716,   351.337,     6.570,     0.000,     0.000,     0.000,     0.250,    44.817,   775.900,     1.000,     0.000,     6.128,   -22.072,     0.000,   313.268,   338.360,    15.622,   -18.641,     0.000,         0.000,
 29702.000,   560.852,   351.350,     6.899,     0.000,     0.000,     0.000,     0.250,    44.830,   775.900,     1.000,     0.000,     6.359,  -177.694,     0.000,   249.325,   338.930,    72.180,    15.908,     0.000,         0.000,
 29703.000,   331.767,   351.358,     7.308,     0.000,     0.000,     0.000,     0.250,    44.838,   775.900,     1.000,     0.000,     6.285,  -120.927,     0.000,   264.419,   340.902,    44.382,     0.062,     0.000,         0.000,
 29704.000,   796.945,   351.358,     6.845,     0.000,     0.000,     0.000,     0.250,    44.838,   775.900,     1.000,     0.000,     6.237,    57.351,     0.000,   344.538,   340.472,    -1.189,   -52.095,     0.000,         0.000,
 29705.000,   919.285,   351.417,     6.955,     0.000,     0.000,     0.000,     0.250,    44.897,   775.900,     1.000,     0.000,     6.288,    81.475,     0.000,   346.807,   340.806,   -38.851,   -36.623,     0.000,         0.000,
 29706.000,   264.184,   351.642,     7.296,     0.002,     0.000,     0.000,     0.250,    45.122,   775.900,     1.000,     0.000,     6.676,     2.547,     0.000,   303.332,   342.125,   -10.206,   -31.134,     0.000,         0.000,
 29707.000,   367.307,   351.856,     7.830,     0.004,     0.000,     0.000,     0.250,    45.336,   775.900,     1.000,     0.000,     6.588,  -203.554,     0.000,   256.368,   343.462,    83.224,    33.237,     0.000,         0.000,
 29708.000,   560.931,   351.908,     7.645,     0.004,     0.000,     0.000,     0.250,    45.388,   775.900,     1.000,     0.000,     6.725,   -51.895,     0.000,   289.821,   342.660,    27.777,   -28.720,     0.000,         0.000,
 29709.000,   834.056,   351.915,     7.680,     0.004,     0.000,     0.000,     0.250,    45.395,   775.900,     1.000,     0.000,     6.901,     0.672,     0.000,   318.342,   343.620,    -4.504,   -21.445,     0.000,         0.000,
 29710.000,   558.692,   351.921,     9.146,     0.005,     0.000,     0.000,     0.250,    45.401,   775.900,     1.000,     0.000,     7.820,     2.866,     0.000,   327.534,   350.689,    -8.492,   -17.528,     0.000,         0.000,
 29711.000,   367.345,   351.914,     9.173,     0.006,     0.000,     0.000,     0.250,    45.394,   775.900,     1.000,     0.000,     7.428,    30.835,     0.000,   338.951,   351.568,   -21.720,   -21.732,     0.000,         0.000,
 29712.000,   684.168,   351.875,     9.606,     0.008,     0.000,     0.000,     0.250,    45.355,   775.900,     1.000,     0.000,     7.330,  -135.413,     0.000,   281.312,   352.218,    55.675,     8.831,     0.000,         0.000,
 29713.000,   419.807,   351.814,    10.435,     0.006,     0.000,     0.000,     0.250,    45.294,   775.900,     1.000,     0.000,     8.679,  -141.597,     0.000,   279.311,   356.318,    54.386,    10.204,     0.000,         0.000,
 29714.000,    39.014,   351.781,    11.051,     0.007,     0.000,     0.000,     0.250,    45.261,   775.900,     1.000,     0.000,     8.003,  -123.613,     0.000,   288.629,   359.462,    33.681,    19.098,     0.000,         0.000,
 29715.000,   580.294,   351.807,    10.758,     0.006,     0.000,     0.000,     0.250,    45.287,   775.900,     1.000,     0.000,     7.835,  -158.966,     0.000,   265.941,   358.006,    48.554,    18.347,     0.000,         0.000,
 29716.000,   980.385,   351.878,    10.610,     0.007,     0.000,     0.000,     0.250,    45.358,   775.900,     1.000,     0.000,     7.782,  -128.454,     0.000,   285.504,   357.285,    35.950,    20.722,     0.000,         0.000,
