JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 29876.000,   159.852,   348.339,    18.032,     0.035,    -2.419,     0.000,     0.250,    31.819,   486.200,     1.000,     0.000,    18.347,  -275.188,     0.000,   289.468,   398.005,   112.226,    54.426,     0.000,         0.000,
 29877.000,   219.649,   348.400,    18.153,     0.038,     0.488,     0.000,     0.250,    31.880,   486.200,     1.000,     0.000,    18.152,  -339.674,     0.000,   269.300,   396.763,   133.142,    79.069,     0.000,         0.000,
 29878.000,   251.434,   348.411,    16.888,    -0.007,     1.121,     0.000,     0.250,    31.891,   486.200,     1.000,     0.000,    17.708,  -360.594,     0.000,   251.085,   395.220,   143.616,    72.843,     0.000,         0.000,
 29879.000,   281.674,   348.409,    16.627,    -0.012,     2.473,     0.000,     0.250,    31.889,   486.200,     1.000,     0.000,    17.447,  -249.859,     0.000,   287.665,   393.988,   116.662,    26.874,     0.000,         0.000,
 29880.000,   300.866,   348.392,    16.655,    -0.001,     2.627,     0.000,     0.250,    31.872,   486.200,     1.000,     0.000,    17.339,  -184.280,     0.000,   296.189,   393.371,    69.340,    17.759,     0.000,         0.000,
 29881.000,   290.330,   348.370,    16.842,     0.020,     1.958,     0.000,     0.250,    31.850,   486.200,     1.000,     0.000,    17.246,  -167.051,     0.000,   311.984,   392.570,    63.818,    22.648,     0.000,         0.000,
 29882.000,   307.038,   348.344,    16.816,     0.010,     2.787,     0.000,     0.250,    31.824,   486.200,     1.000,     0.000,    17.062,  -253.901,     0.000,   277.781,   391.304,    90.650,    49.727,     0.000,         0.000,
 29883.000,   238.903,   348.304,    16.404,    -0.046,     0.009,     0.000,     0.250,    31.784,   486.200,     1.000,     0.000,    16.811,  -262.919,     0.000,   262.322,   389.946,    85.067,    50.229,     0.000,         0.000,
 29884.000,   237.270,   348.279,    15.819,    -0.027,     1.294,     0.000,     0.250,    31.759,   486.200,     1.000,     0.000,    16.567,  -195.056,     0.000,   301.839,   388.965,    74.026,    33.904,     0.000,         0.000,
 29885.000,   141.992,   348.472,    15.917,     0.038,   -19.500,     0.000,     0.250,    31.952,   486.200,     1.000,     0.000,    16.515,  -140.646,     0.000,   324.626,   388.336,    52.162,    24.773,     0.000,         0.000,
 29886.000,   140.729,   349.052,    15.395,    -0.053,   -55.980,     0.000,     0.250,    32.532,   495.700,     1.000,     0.000,    16.276,  -205.076,     0.000,   312.509,   387.500,    88.576,    41.509,     0.000,         0.000,
 29887.000,   305.370,   349.632,    14.159,    -0.024,   -24.143,     0.000,     0.250,    33.112,   505.700,     1.000,     0.000,    15.916,  -254.027,     0.000,   251.510,   386.406,    77.974,    41.157,     0.000,         0.000,
 29888.000,   417.399,   349.908,    13.785,    -0.015,    -5.978,     0.000,     0.250,    33.388,   505.700,     1.000,     0.000,    15.672,  -279.571,     0.000,   268.012,   385.249,   107.019,    55.314,     0.000,         0.000,
 29889.000,   223.683,   350.048,    13.455,    -0.013,    -4.073,     0.000,     0.250,    33.528,   505.700,     1.000,     0.000,    15.307,  -272.444,     0.000,   297.141,   383.293,   123.167,    63.124,     0.000,         0.000,
 29890.000,   361.672,   350.114,    13.628,     0.023,     0.180,     0.000,     0.250,    33.594,   505.700,     1.000,     0.000,    15.103,  -125.194,     0.000,   315.120,   382.215,    38.699,    19.400,     0.000,         0.000,
 29891.000,   532.907,   350.126,    13.751,     0.003,     1.673,     0.000,     0.250,    33.606,   505.700,     1.000,     0.000,    14.886,  -264.321,     0.000,   271.593,   381.165,   109.824,    44.924,     0.000,         0.000,
 29892.000,    84.185,   350.101,    13.715,     0.019,    -6.446,     0.000,     0.250,    33.581,   505.700,     1.000,     0.000,    14.597,  -260.388,     0.000,   268.940,   379.257,    97.185,    52.885,     0.000,         0.000,
 29893.000,   259.804,   350.046,    13.675,     0.013,     1.355,     0.000,     0.250,    33.526,   505.700,     1.000,     0.000,    14.373,  -305.858,     0.000,   232.248,   377.627,    95.213,    65.266,     0.000,         0.000,
 29894.000,   709.644,   349.971,    13.525,    -0.027,     8.950,     0.000,     0.250,    33.451,   505.700,     1.000,     0.000,    14.121,  -288.851,     0.000,   229.638,   376.075,    82.254,    60.160,     0.000,         0.000,
 29895.000,   633.987,   349.882,    13.183,    -0.026,     5.187,     0.000,     0.250,    33.362,   505.700,     1.000,     0.000,    13.889,  -287.786,     0.000,   227.817,   374.717,    83.264,    57.622,     0.000,         0.000,
 29896.000,   737.641,   349.779,    12.857,    -0.018,    10.519,     0.000,     0.250,    33.259,   505.700,     1.000,     0.000,    13.658,  -283.660,     0.000,   226.947,   373.570,    80.407,    56.630,     0.000,         0.000,
 29897.000,   578.741,   349.667,    12.465,    -0.024,     3.208,     0.000,     0.250,    33.147,   505.700,     1.000,     0.000,    13.408,  -273.609,     0.000,   232.601,   372.338,    82.192,    51.681,     0.000,         0.000,
 29898.000,   368.759,   349.544,    12.411,    -0.005,    -2.755,     0.000,     0.250,    33.024,   505.700,     1.000,     0.000,    13.232,  -232.818,     0.000,   244.215,   371.410,    71.144,    34.479,     0.000,         0.000,
 29899.000,   213.421,   349.409,    12.353,     0.036,    -5.567,     0.000,     0.250,    32.889,   495.700,     1.000,     0.000,    13.055,  -196.317,     0.000,   255.497,   370.585,    56.985,    24.244,     0.000,         0.000,
 29900.000,   248.652,   349.264,    12.130,     0.021,    -2.351,     0.000,     0.250,    32.744,   495.700,     1.000,     0.000,    12.921,  -141.360,     0.000,   291.159,   369.947,    50.066,    12.506,     0.000,         0.000,
 29901.000,  1000.632,   349.110,    12.240,     0.023,     6.910,     0.000,     0.250,    32.590,   495.700,     1.000,     0.000,    12.811,  -215.849,     0.000,   268.595,   369.046,    74.761,    40.637,     0.000,         0.000,
 29902.000,    18.708,   349.058,    12.187,    -0.024,     0.688,     0.000,     0.250,    32.538,   495.700,     1.000,     0.000,    12.604,  -113.860,     0.000,   314.702,   368.082,    46.328,    14.152,     0.000,         0.000,
 29903.000,   272.642,   349.146,    11.534,    -0.016,    -6.105,     0.000,     0.250,    32.626,   495.700,     1.000,     0.000,    12.431,  -206.042,     0.000,   265.371,   367.176,    67.392,    36.846,     0.000,         0.000,
 29904.000,   307.597,   349.278,    11.245,    -0.027,    -6.600,     0.000,     0.250,    32.758,   495.700,     1.000,     0.000,    12.179,  -262.006,     0.000,   245.189,   366.141,    82.506,    58.548,     0.000,         0.000,
 29905.000,   393.199,   349.381,    10.823,    -0.009,    -1.118,     0.000,     0.250,    32.861,   495.700,     1.000,     0.000,    11.857,  -230.134,     0.000,   259.584,   364.851,    71.973,    52.894,     0.000,         0.000,
 29906.000,   451.815,   349.426,    10.612,    -0.013,     0.308,     0.000,     0.250,    32.906,   495.700,     1.000,     0.000,    11.558,  -284.678,     0.000,   244.535,   363.256,    93.796,    72.161,     0.000,         0.000,
 29907.000,    81.531,   349.430,    10.215,    -0.057,    -4.670,     0.000,     0.250,    32.910,   495.700,     1.000,     0.000,    11.176,  -245.199,     0.000,   241.195,   361.655,    71.967,    52.771,     0.000,         0.000,
 29908.000,   556.902,   349.400,    10.186,    -0.006,     3.200,     0.000,     0.250,    32.880,   495.700,     1.000,     0.000,    11.062,  -139.190,     0.000,   283.777,   360.591,    48.443,    13.933,     0.000,         0.000,
 29909.000,   172.007,   349.373,    10.230,     0.023,     1.216,     0.000,     0.250,    32.853,   495.700,     1.000,     0.000,    10.882,  -266.314,     0.000,   251.784,   359.253,    98.023,    60.821,     0.000,         0.000,
 29910.000,     1.772,   349.336,    10.199,     0.045,    -9.102,     0.000,     0.250,    32.816,   495.700,     1.000,     0.000,    10.592,  -244.842,     0.000,   228.982,   357.637,    63.603,    52.584,     0.000,         0.000,
 29911.000,   560.966,   349.268,     9.625,    -0.034,     5.599,     0.000,     0.250,    32.748,   495.700,     1.000,     0.000,    10.296,  -212.784,     0.000,   263.904,   356.613,    77.757,    42.319,     0.000,         0.000,
 29912.000,   519.551,   349.204,     9.493,    -0.003,     6.489,     0.000,     0.250,    32.684,   495.700,     1.000,     0.000,    10.167,  -169.880,     0.000,   274.386,   355.775,    55.224,    33.267,     0.000,         0.000,
 29913.000,   166.666,   349.139,     9.509,    -0.008,    -1.516,     0.000,     0.250,    32.619,   495.700,     1.000,     0.000,     9.973,  -311.732,     0.000,   220.350,   354.588,    95.953,    81.541,     0.000,         0.000,
 29914.000,    84.989,   349.051,     9.420,     0.037,    -7.132,     0.000,     0.250,    32.531,   495.700,     1.000,     0.000,     9.714,  -281.482,     0.000,   214.258,   353.154,    74.753,    67.833,     0.000,         0.000,
 29915.000,    28.514,   348.947,     8.523,    -0.057,   -14.766,     0.000,     0.250,    32.427,   495.700,     1.000,     0.000,     9.377,  -209.008,     0.000,   247.545,   352.036,    64.171,    40.346,     0.000,         0.000,
 29916.000,   452.780,   348.846,     8.006,     0.021,     6.170,     0.000,     0.250,    32.326,   495.700,     1.000,     0.000,     9.170,  -164.421,     0.000,   274.431,   351.192,    53.064,    34.596,     0.000,         0.000,
 29917.000,   348.908,   348.750,     8.708,     0.030,     8.422,     0.000,     0.250,    32.230,   495.700,     1.000,     0.000,     9.002,  -358.639,     0.000,   251.854,   349.743,   140.325,   120.425,     0.000,         0.000,
 29918.000,    60.987,   348.645,     8.194,     0.023,    -8.239,     0.000,     0.250,    32.125,   495.700,     1.000,     0.000,     8.656,  -216.332,     0.000,   244.069,   347.892,    57.811,    54.698,     0.000,         0.000,
 29919.000,   416.068,   348.521,     7.559,     0.006,     8.305,     0.000,     0.250,    32.001,   495.700,     1.000,     0.000,     8.372,  -218.773,     0.000,   231.236,   347.061,    53.177,    49.771,     0.000,         0.000,
 29920.000,   389.232,   348.384,     7.803,    -0.002,     9.172,     0.000,     0.250,    31.864,   486.200,     1.000,     0.000,     8.280,  -232.519,     0.000,   229.179,   346.054,    58.432,    57.211,     0.000,         0.000,
 29921.000,   217.020,   348.245,     7.404,    -0.030,     2.295,     0.000,     0.250,    31.725,   486.200,     1.000,     0.000,     7.977,  -181.388,     0.000,   259.142,   345.174,    56.222,    39.133,     0.000,         0.000,
 29922.000,   229.798,   348.120,     7.302,    -0.024,     6.523,     0.000,     0.250,    31.600,   486.200,     1.000,     0.000,     7.804,  -148.835,     0.000,   273.529,   344.203,    48.227,    29.934,     0.000,         0.000,
 29923.000,    79.745,   348.034,     7.354,     0.015,     2.375,     0.000,     0.250,    31.514,   486.200,     1.000,     0.000,     7.688,  -208.167,     0.000,   253.521,   343.139,    73.573,    44.976,     0.000,         0.000,
 29924.000,   195.005,   347.953,     6.955,     0.050,     9.227,     0.000,     0.250,    31.433,   486.200,     1.000,     0.000,     7.386,  -191.898,     0.000,   242.960,   341.840,    54.372,    38.646,     0.000,         0.000,
 29925.000,   290.773,   347.845,     6.946,     0.025,     2.848,     0.000,     0.250,    31.325,   486.200,     1.000,     0.000,     7.280,  -172.661,     0.000,   250.721,   340.947,    51.877,    30.558,     0.000,         0.000,
 29926.000,   416.409,   347.729,     6.335,    -0.047,     9.777,     0.000,     0.250,    31.209,   486.200,     1.000,     0.000,     6.950,  -129.880,     0.000,   282.541,   340.406,    56.176,    15.839,     0.000,         0.000,
 29927.000,   447.804,   347.630,     6.421,     0.039,     8.069,     0.000,     0.250,    31.110,   486.200,     1.000,     0.000,     6.960,  -224.896,     0.000,   241.352,   339.554,    76.739,    49.955,     0.000,         0.000,
 29928.000,   385.290,   347.536,     6.614,     0.036,     4.838,     0.000,     0.250,    31.016,   486.200,     1.000,     0.000,     6.720,  -170.240,     0.000,   255.007,   338.290,    46.467,    40.490,     0.000,         0.000,
 29929.000,   736.431,   347.421,     6.292,     0.031,     9.703,     0.000,     0.250,    30.901,   477.700,     1.000,     0.000,     6.517,  -207.812,     0.000,   239.471,   337.191,    55.670,    54.421,     0.000,         0.000,
 29930.000,   113.942,   347.301,     5.973,    -0.047,   -17.339,     0.000,     0.250,    30.781,   477.700,     1.000,     0.000,     6.274,  -166.543,     0.000,   259.080,   336.287,    53.552,    35.784,     0.000,         0.000,
 29931.000,   592.473,   347.217,     5.595,    -0.008,     4.968,     0.000,     0.250,    30.697,   477.700,     1.000,     0.000,     6.115,  -108.949,     0.000,   267.110,   335.928,    27.906,    12.224,     0.000,         0.000,
 29932.000,   407.992,   347.191,     5.696,     0.037,     2.166,     0.000,     0.250,    30.671,   477.700,     1.000,     0.000,     6.075,  -134.058,     0.000,   254.719,   335.532,    50.099,     3.146,     0.000,         0.000,
 29933.000,   544.021,   347.153,     5.715,     0.046,     5.757,     0.000,     0.250,    30.633,   477.700,     1.000,     0.000,     5.873,  -172.874,     0.000,   242.588,   334.398,    60.599,    20.465,     0.000,         0.000,
 29934.000,   293.397,   347.088,     5.329,     0.035,     2.929,     0.000,     0.250,    30.568,   477.700,     1.000,     0.000,     5.749,  -152.188,     0.000,   238.341,   333.690,    45.690,    11.150,     0.000,         0.000,
 29935.000,   510.543,   347.011,     5.491,     0.010,     2.440,     0.000,     0.250,    30.491,   477.700,     1.000,     0.000,     5.629,  -136.436,     0.000,   264.576,   332.911,    43.258,    24.843,     0.000,         0.000,
 29936.000,   572.835,   346.930,     5.024,    -0.025,     1.276,     0.000,     0.250,    30.410,   477.700,     1.000,     0.000,     5.421,   -13.514,     0.000,   302.847,   332.576,    11.314,   -27.528,     0.000,         0.000,
 29937.000,   139.119,   346.842,     5.109,     0.034,    -5.614,     0.000,     0.250,    30.322,   477.700,     1.000,     0.000,     5.545,   -56.894,     0.000,   277.927,   332.973,    34.610,   -32.761,     0.000,         0.000,
 29938.000,   211.494,   346.738,     5.469,     0.017,    -4.803,     0.000,     0.250,    30.218,   477.700,     1.000,     0.000,     5.564,  -113.200,     0.000,   267.946,   332.543,    30.505,    18.097,     0.000,         0.000,
 29939.000,   619.305,   346.644,     5.450,     0.018,     4.283,     0.000,     0.250,    30.124,   477.700,     1.000,     0.000,     5.453,  -145.553,     0.000,   259.395,   331.973,    38.276,    34.699,     0.000,         0.000,
 29940.000,   308.981,   346.548,     5.287,     0.025,    -0.189,     0.000,     0.250,    30.028,   477.700,     1.000,     0.000,     5.287,  -216.792,     0.000,   214.598,   331.178,    47.759,    52.454,     0.000,         0.000,
 29941.000,   449.576,   346.427,     5.128,     0.034,     4.334,     0.000,     0.250,    29.907,   468.200,     1.000,     0.000,     5.128,  -183.097,     0.000,   228.596,   330.424,    46.126,    35.142,     0.000,         0.000,
 29942.000,   931.314,   346.314,     4.839,     0.014,     8.864,     0.000,     0.250,    29.794,   468.200,     1.000,     0.000,     4.839,  -153.321,     0.000,   234.870,   329.068,    33.422,    25.701,     0.000,         0.000,
 29943.000,   619.399,   346.222,     4.639,     0.031,     7.373,     0.000,     0.250,    29.702,   468.200,     1.000,     0.000,     4.639,  -237.858,     0.000,   234.286,   328.116,    75.576,    68.452,     0.000,         0.000,
 29944.000,   597.075,   346.145,     4.325,     0.021,     3.891,     0.000,     0.250,    29.625,   468.200,     1.000,     0.000,     4.371,  -166.061,     0.000,   241.477,   327.022,    41.304,    39.211,     0.000,         0.000,
 29945.000,   821.455,   346.094,     4.215,    -0.000,     2.718,     0.000,     0.250,    29.574,   468.200,     1.000,     0.000,     4.235,  -113.353,     0.000,   263.412,   326.226,    26.853,    23.687,     0.000,         0.000,
 29946.000,   671.014,   346.091,     4.187,     0.034,    -0.094,     0.000,     0.250,    29.571,   468.200,     1.000,     0.000,     4.200,   -85.672,     0.000,   271.595,   326.303,    22.124,     8.841,     0.000,         0.000,
 29947.000,   869.191,   346.094,     4.045,     0.030,     3.096,     0.000,     0.250,    29.574,   468.200,     1.000,     0.000,     4.053,  -128.250,     0.000,   253.056,   325.369,    32.675,    23.262,     0.000,         0.000,
 29948.000,   801.342,   346.069,     3.983,     0.033,     2.921,     0.000,     0.250,    29.549,   468.200,     1.000,     0.000,     3.982,  -116.843,     0.000,   252.649,   325.100,    25.911,    18.482,     0.000,         0.000,
 29949.000,   790.012,   346.048,     3.983,     0.013,     1.887,     0.000,     0.250,    29.528,   468.200,     1.000,     0.000,     3.967,   -80.904,     0.000,   267.458,   323.005,    15.094,    10.263,     0.000,         0.000,
 29950.000,   746.157,   346.035,     3.984,     0.001,     1.832,     0.000,     0.250,    29.515,   468.200,     1.000,     0.000,     3.969,   -55.852,     0.000,   275.621,   324.088,     4.703,     2.682,     0.000,         0.000,
 29951.000,   728.992,   346.028,     3.984,     0.010,    -0.146,     0.000,     0.250,    29.508,   468.200,     1.000,     0.000,     3.972,   -32.133,     0.000,   275.792,   324.462,    -5.824,   -10.713,     0.000,         0.000,
 29952.000,   742.781,   346.019,     3.983,     0.015,     0.886,     0.000,     0.250,    29.499,   468.200,     1.000,     0.000,     3.990,     0.160,     0.000,   294.414,   325.813,   -12.942,   -18.617,     0.000,         0.000,
 29953.000,   681.326,   346.013,     3.982,     0.027,     1.128,     0.000,     0.250,    29.493,   468.200,     1.000,     0.000,     3.988,   -39.237,     0.000,   282.662,   325.286,    -0.293,    -3.094,     0.000,         0.000,
 29954.000,    16.489,   346.006,     3.961,     0.030,    -3.549,     0.000,     0.250,    29.486,   468.200,     1.000,     0.000,     3.863,  -193.018,     0.000,   242.296,   320.235,    55.543,    59.537,     0.000,         0.000,
 29955.000,   674.382,   345.974,     3.616,     0.027,     3.773,     0.000,     0.250,    29.454,   468.200,     1.000,     0.000,     3.579,  -213.120,     0.000,   203.810,   318.367,    41.120,    57.443,     0.000,         0.000,
 29956.000,   618.024,   345.927,     3.607,     0.021,     3.934,     0.000,     0.250,    29.407,   468.200,     1.000,     0.000,     3.525,  -162.060,     0.000,   238.625,   317.325,    49.707,    33.653,     0.000,         0.000,
 29957.000,   240.227,   345.886,     3.711,     0.030,    -0.638,     0.000,     0.250,    29.366,   468.200,     1.000,     0.000,     3.362,  -130.829,     0.000,   249.435,   320.683,    35.823,    23.758,     0.000,         0.000,
 29958.000,   758.420,   345.842,     3.362,     0.024,     3.982,     0.000,     0.250,    29.322,   468.200,     1.000,     0.000,     3.144,  -148.176,     0.000,   242.312,   319.616,    36.258,    34.613,     0.000,         0.000,
 29959.000,   682.802,   345.777,     3.023,     0.017,     6.876,     0.000,     0.250,    29.257,   468.200,     1.000,     0.000,     2.830,  -226.645,     0.000,   208.321,   315.606,    50.241,    69.119,     0.000,         0.000,
 29960.000,   503.241,   345.696,     2.990,    -0.018,     3.608,     0.000,     0.250,    29.176,   468.200,     1.000,     0.000,     2.630,  -182.003,     0.000,   233.141,   317.127,    51.890,    46.126,     0.000,         0.000,
 29961.000,   316.158,   345.611,     2.716,     0.025,     4.123,     0.000,     0.250,    29.091,   468.200,     1.000,     0.000,     2.455,  -195.958,     0.000,   231.697,   317.550,    54.501,    55.604,     0.000,         0.000,
 29962.000,   387.495,   345.517,     2.708,    -0.014,     4.777,     0.000,     0.250,    28.997,   455.200,     1.000,     0.000,     2.189,  -259.617,     0.000,   209.252,   314.098,    55.770,    99.001,     0.000,         0.000,
 29963.000,   758.910,   345.415,     3.595,    -0.032,     7.707,     0.000,     0.250,    28.895,   455.200,     1.000,     0.000,     2.204,  -235.425,     0.000,   208.716,   312.258,    52.683,    79.201,     0.000,         0.000,
 29964.000,  1013.625,   345.332,     3.757,    -0.029,     3.805,     0.000,     0.250,    28.812,   455.200,     1.000,     0.000,     2.194,   -91.063,     0.000,   255.235,   312.485,    21.713,    12.099,     0.000,         0.000,
 29965.000,   787.214,   345.262,     3.819,    -0.017,     3.420,     0.000,     0.250,    28.742,   455.200,     1.000,     0.000,     2.138,   -91.505,     0.000,   251.463,   311.496,    18.330,    13.141,     0.000,         0.000,
 29966.000,   651.287,   345.185,     3.859,    -0.032,     6.357,     0.000,     0.250,    28.665,   455.200,     1.000,     0.023,     2.005,  -262.086,     0.000,   193.450,   294.113,    49.347,   112.077,     0.000,         0.000,
 29967.000,   223.325,   345.100,     3.811,    -0.003,    -5.195,     0.000,     0.250,    28.580,   455.200,     1.000,     0.073,     2.141,  -167.393,     0.000,   186.947,   281.679,    21.251,    51.410,     0.000,         0.000,
 29968.000,   610.297,   345.019,     3.797,     0.025,    -6.221,     0.000,     0.250,    28.499,   455.200,     1.000,     0.100,     2.053,   -54.554,     0.000,   251.379,   295.193,    10.601,     0.139,     0.000,         0.000,
 29969.000,   828.631,   344.943,     3.766,     0.034,    -0.190,     0.000,     0.250,    28.423,   455.200,     1.000,     0.114,     1.804,   -74.604,     0.000,   242.221,   288.857,    20.145,     7.823,     0.000,         0.000,
 29970.000,  1771.303,   344.869,     3.666,     0.013,     3.439,     0.000,     0.250,    28.349,   455.200,     1.000,     0.131,     1.968,   -77.636,     0.000,   226.652,   285.473,    12.306,     6.509,     0.000,         0.000,
 29971.000,  2083.943,   344.794,     3.584,     0.006,     3.200,     0.000,     0.250,    28.274,   455.200,     1.000,     0.144,     1.919,   -45.174,     0.000,   251.760,   293.500,     9.738,    -6.303,     0.000,         0.000,
 29972.000,  2177.428,   344.713,     3.563,    -0.003,    -2.250,     0.000,     0.250,    28.193,   455.200,     1.000,     0.162,     1.915,  -119.627,     0.000,   197.471,   267.483,    13.764,    35.851,     0.000,         0.000,
 29973.000,   668.802,   344.628,     3.523,     0.005,   -16.402,     0.000,     0.250,    28.108,   455.200,     1.000,     0.188,     1.915,  -121.808,     0.000,   183.590,   260.604,    10.616,    34.178,     0.000,         0.000,
 29974.000,  2214.511,   344.537,     3.487,     0.010,     6.136,     0.000,     0.250,    28.017,   455.200,     1.000,     0.209,     1.900,   -73.712,     0.000,   219.291,   275.012,     9.730,     8.260,     0.000,         0.000,
 29975.000,  2136.920,   344.451,     3.451,     0.007,     4.965,     0.000,     0.250,    27.931,   440.300,     1.000,     0.223,     1.897,   -63.302,     0.000,   229.005,   277.517,     6.983,     7.807,     0.000,         0.000,
 29976.000,  2171.346,   344.367,     3.423,     0.007,     5.782,     0.000,     0.250,    27.847,   440.300,     1.000,     0.234,     1.871,   -45.583,     0.000,   244.778,   285.269,     6.236,    -1.144,     0.000,         0.000,
 29977.000,  2024.749,   344.290,     3.389,     0.002,    -5.317,     0.000,     0.250,    27.770,   440.300,     1.000,     0.246,     1.870,   -81.851,     0.000,   204.869,   265.817,     8.137,    12.767,     0.000,         0.000,
 29978.000,  2211.064,   344.223,     3.379,    -0.002,     0.755,     0.000,     0.250,    27.703,   440.300,     1.000,     0.264,     1.892,   -95.005,     0.000,   188.178,   256.592,     7.473,    19.118,     0.000,         0.000,
 29979.000,  1710.122,   344.176,     3.395,    -0.003,    -3.474,     0.000,     0.250,    27.656,   440.300,     1.000,     0.277,     1.906,   -46.158,     0.000,   240.831,   279.957,     6.696,     0.335,     0.000,         0.000,
 29980.000,  2213.778,   344.143,     3.412,    -0.004,     0.801,     0.000,     0.250,    27.623,   440.300,     1.000,     0.289,     1.911,   -67.403,     0.000,   227.787,   267.006,    10.593,    17.591,     0.000,         0.000,
 29981.000,  2082.283,   344.115,     3.412,    -0.000,    -2.108,     0.000,     0.250,    27.595,   440.300,     1.000,     0.305,     1.918,   -87.470,     0.000,   192.725,   253.436,    10.038,    16.721,     0.000,         0.000,
 29982.000,  2094.185,   344.084,     3.391,     0.005,     2.336,     0.000,     0.250,    27.564,   440.300,     1.000,     0.320,     1.928,   -74.377,     0.000,   196.541,   258.744,     6.568,     5.606,     0.000,         0.000,
 29983.000,  1841.490,   344.054,     3.362,     0.006,    -4.922,     0.000,     0.250,    27.534,   440.300,     1.000,     0.332,     1.940,   -66.107,     0.000,   200.793,   263.417,     7.340,    -3.857,     0.000,         0.000,
 29984.000,  2132.028,   344.024,     3.310,     0.007,    -0.288,     0.000,     0.250,    27.504,   440.300,     1.000,     0.338,     1.940,   -30.333,     0.000,   239.086,   286.255,     3.932,   -20.768,     0.000,         0.000,
 29985.000,  2134.309,   344.005,     3.251,     0.006,     0.993,     0.000,     0.250,    27.485,   440.300,     1.000,     0.325,     1.929,    -5.288,     0.000,   273.603,   303.784,    -5.574,   -19.319,     0.000,         0.000,
 29986.000,  2209.590,   344.098,     3.218,     0.005,     5.138,     0.000,     0.250,    27.578,   440.300,     1.000,     0.318,     1.915,   -25.665,     0.000,   254.826,   290.441,    -0.915,    -9.035,     0.000,         0.000,
 29987.000,  1963.188,   344.268,     3.201,     0.003,    -6.870,     0.000,     0.250,    27.748,   440.300,     1.000,     0.325,     1.887,   -58.865,     0.000,   228.972,   267.605,     7.427,    12.805,     0.000,         0.000,
 29988.000,  1850.850,   344.356,     3.225,    -0.002,    -0.801,     0.000,     0.250,    27.836,   440.300,     1.000,     0.337,     1.869,   -76.623,     0.000,   191.954,   254.927,     4.645,     9.006,     0.000,         0.000,
 29989.000,  1966.178,   344.404,     3.212,     0.001,     1.188,     0.000,     0.250,    27.884,   440.300,     1.000,     0.347,     1.872,   -43.062,     0.000,   226.637,   276.905,     3.412,   -10.618,     0.000,         0.000,
 29990.000,  2000.522,   344.455,     3.185,     0.002,    -1.514,     0.000,     0.250,    27.935,   440.300,     1.000,     0.348,     1.858,   -34.389,     0.000,   237.954,   282.865,    -1.943,    -8.579,     0.000,         0.000,
 29991.000,  2057.343,   344.494,     3.190,     0.002,    -1.255,     0.000,     0.250,    27.974,   440.300,     1.000,     0.335,     1.868,   -50.730,     0.000,   211.287,   272.930,     1.821,   -12.734,     0.000,         0.000,
 29992.000,  2097.945,   344.527,     3.255,    -0.003,    -0.805,     0.000,     0.250,    28.007,   455.200,     1.000,     0.309,     1.912,   -21.097,     0.000,   242.047,   293.795,    -0.743,   -29.908,     0.000,         0.000,
 29993.000,  2140.480,   344.559,     3.265,    -0.002,    -1.055,     0.000,     0.250,    28.039,   455.200,     1.000,     0.274,     1.931,   -31.773,     0.000,   232.334,   289.264,     3.639,   -28.797,     0.000,         0.000,
 29994.000,  2153.094,   344.597,     3.225,     0.002,     0.486,     0.000,     0.250,    28.077,   455.200,     1.000,     0.238,     1.936,    -1.492,     0.000,   273.077,   306.465,     7.090,   -38.987,     0.000,         0.000,
 29995.000,  1215.073,   344.651,     3.168,     0.005,    13.555,     0.000,     0.250,    28.131,   455.200,     1.000,     0.227,     1.928,   -47.845,     0.000,   241.299,   284.769,     9.404,    -5.028,     0.000,         0.000,
 29996.000,  2145.747,   344.693,     3.178,     0.003,    -0.412,     0.000,     0.250,    28.173,   455.200,     1.000,     0.238,     1.940,   -88.935,     0.000,   202.470,   263.870,    11.114,    16.421,     0.000,         0.000,
 29997.000,  2207.989,   344.708,     3.202,     0.001,    -0.178,     0.000,     0.250,    28.188,   455.200,     1.000,     0.253,     1.964,   -85.673,     0.000,   197.034,   262.918,     9.802,     9.986,     0.000,         0.000,
 29998.000,  2328.038,   344.721,     3.218,    -0.001,     0.002,     0.000,     0.250,    28.201,   455.200,     1.000,     0.261,     1.986,   -57.295,     0.000,   219.834,   276.725,    12.819,   -12.415,     0.000,         0.000,
 29999.000,  2245.890,   344.758,     3.181,    -0.000,    -2.685,     0.000,     0.250,    28.238,   455.200,     1.000,     0.243,     1.997,    10.889,     0.000,   277.989,   312.910,    -1.630,   -44.179,     0.000,         0.000,
 30000.000,  1883.586,   345.080,     3.076,     0.003,   -35.184,     0.000,     0.250,    28.560,   455.200,     1.000,     0.196,     1.952,    -4.022,     0.000,   276.800,   305.467,    -1.480,   -23.164,     0.000,         0.000,
 30001.000,  1598.380,   345.568,     3.080,     0.003,   -24.342,     0.000,     0.250,    29.048,   468.200,     1.000,     0.191,     1.864,   -74.511,     0.000,   216.466,   278.126,    13.367,    -0.517,     0.000,         0.000,
