JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 29831.000,   259.536,   350.454,    23.582,     0.030,    -4.579,     0.000,     0.250,    33.934,   505.700,     1.000,     0.000,    21.612,  -342.250,     0.000,   316.170,   427.188,   170.717,    60.516,     0.000,         0.000,
 29832.000,   467.569,   350.505,    23.184,     0.025,     0.503,     0.000,     0.250,    33.985,   505.700,     1.000,     0.000,    21.492,  -309.847,     0.000,   310.865,   424.907,   146.391,    49.413,     0.000,         0.000,
 29833.000,   556.987,   350.502,    22.975,     0.001,     1.890,     0.000,     0.250,    33.982,   505.700,     1.000,     0.000,    21.416,  -281.063,     0.000,   295.075,   423.705,   113.810,    38.624,     0.000,         0.000,
 29834.000,   507.320,   350.483,    22.843,    -0.006,     1.170,     0.000,     0.250,    33.963,   505.700,     1.000,     0.000,    21.332,  -225.626,     0.000,   336.323,   422.946,   104.293,    34.710,     0.000,         0.000,
 29835.000,   494.240,   350.470,    22.690,    -0.001,     1.072,     0.000,     0.250,    33.950,   505.700,     1.000,     0.000,    21.340,  -212.055,     0.000,   325.048,   422.075,    90.284,    24.744,     0.000,         0.000,
 29836.000,   508.531,   350.458,    22.573,    -0.001,     1.752,     0.000,     0.250,    33.938,   505.700,     1.000,     0.000,    21.314,  -261.989,     0.000,   301.872,   421.406,   111.036,    31.420,     0.000,         0.000,
 29837.000,   511.496,   350.427,    22.460,    -0.005,     2.816,     0.000,     0.250,    33.907,   505.700,     1.000,     0.000,    21.311,  -227.629,     0.000,   324.652,   420.762,   109.811,    21.708,     0.000,         0.000,
 29838.000,   452.074,   350.409,    22.399,     0.011,     0.447,     0.000,     0.250,    33.889,   505.700,     1.000,     0.000,    21.355,  -135.901,     0.000,   368.924,   420.409,    65.885,    18.532,     0.000,         0.000,
 29839.000,   240.376,   350.395,    22.235,    -0.019,    -0.553,     0.000,     0.250,    33.875,   505.700,     1.000,     0.000,    21.306,  -280.780,     0.000,   313.353,   419.480,   134.876,    39.778,     0.000,         0.000,
 29840.000,   507.677,   350.342,    22.055,    -0.035,     7.846,     0.000,     0.250,    33.822,   505.700,     1.000,     0.000,    21.240,  -273.353,     0.000,   296.976,   418.468,   114.417,    37.444,     0.000,         0.000,
 29841.000,   473.405,   350.261,    21.951,    -0.021,     3.825,     0.000,     0.250,    33.741,   505.700,     1.000,     0.000,    21.255,  -213.260,     0.000,   335.566,   417.870,   108.353,    22.604,     0.000,         0.000,
 29842.000,   477.429,   350.178,    21.885,    -0.022,     7.854,     0.000,     0.250,    33.658,   505.700,     1.000,     0.000,    21.267,  -107.632,     0.000,   380.949,   417.495,    63.506,     7.581,     0.000,         0.000,
 29843.000,    53.052,   350.091,    21.793,    -0.044,   -10.903,     0.000,     0.250,    33.571,   505.700,     1.000,     0.000,    21.255,  -145.338,     0.000,   360.128,   416.970,    70.867,    17.629,     0.000,         0.000,
 29844.000,   329.014,   349.979,    21.759,    -0.021,    11.620,     0.000,     0.250,    33.459,   505.700,     1.000,     0.000,    21.271,   -49.007,     0.000,   398.071,   416.780,    34.246,    -3.948,     0.000,         0.000,
 29845.000,   220.137,   349.908,    21.810,     0.048,    -2.013,     0.000,     0.250,    33.388,   505.700,     1.000,     0.000,    21.369,  -155.528,     0.000,   347.331,   417.064,    67.547,    18.248,     0.000,         0.000,
 29846.000,   566.951,   349.853,    21.743,     0.040,     8.113,     0.000,     0.250,    33.333,   505.700,     1.000,     0.000,    21.376,  -136.160,     0.000,   355.656,   416.757,    61.854,    13.205,     0.000,         0.000,
 29847.000,   708.697,   349.753,    21.775,     0.008,    11.100,     0.000,     0.250,    33.233,   505.700,     1.000,     0.000,    21.408,  -112.024,     0.000,   349.827,   416.892,    39.281,     5.678,     0.000,         0.000,
 29848.000,   709.621,   349.638,    21.726,    -0.017,     9.798,     0.000,     0.250,    33.118,   505.700,     1.000,     0.000,    21.383,  -237.192,     0.000,   311.346,   416.609,   103.626,    28.304,     0.000,         0.000,
 29849.000,   604.472,   349.511,    21.611,     0.031,     9.011,     0.000,     0.250,    32.991,   495.700,     1.000,     0.000,    21.365,  -250.349,     0.000,   293.730,   415.950,    96.990,    31.139,     0.000,         0.000,
 29850.000,   595.459,   349.375,    21.457,     0.020,     2.019,     0.000,     0.250,    32.855,   495.700,     1.000,     0.000,    21.323,  -234.338,     0.000,   328.762,   415.074,   114.595,    33.431,     0.000,         0.000,
 29851.000,   261.883,   349.254,    21.350,     0.070,     0.109,     0.000,     0.250,    32.734,   495.700,     1.000,     0.000,    21.215,  -130.488,     0.000,   376.020,   414.473,    79.537,    12.497,     0.000,         0.000,
 29852.000,   229.930,   349.197,    21.264,     0.215,     2.743,     0.000,     0.250,    32.677,   495.700,     1.000,     0.000,    21.123,  -108.441,     0.000,   384.035,   413.988,    74.464,     4.023,     0.000,         0.000,
 29853.000,    13.139,   349.407,    21.126,     0.099,   -17.167,     0.000,     0.250,    32.887,   495.700,     1.000,     0.000,    21.050,  -255.381,     0.000,   308.348,   413.208,   111.226,    39.296,     0.000,         0.000,
 29854.000,   491.523,   349.671,    21.003,     0.009,    -4.784,     0.000,     0.250,    33.151,   505.700,     1.000,     0.000,    20.821,  -264.704,     0.000,   288.362,   412.528,   103.810,    36.729,     0.000,         0.000,
 29855.000,   617.338,   349.734,    20.852,    -0.023,     0.364,     0.000,     0.250,    33.214,   505.700,     1.000,     0.000,    20.642,  -251.233,     0.000,   309.995,   411.684,   113.308,    36.236,     0.000,         0.000,
 29856.000,   594.633,   349.735,    20.641,    -0.086,     3.345,     0.000,     0.250,    33.215,   505.700,     1.000,     0.000,    20.423,  -260.916,     0.000,   306.795,   410.502,   121.447,    35.762,     0.000,         0.000,
 29857.000,   594.108,   349.698,    20.459,    -0.088,     4.842,     0.000,     0.250,    33.178,   505.700,     1.000,     0.000,    20.268,  -145.905,     0.000,   357.488,   409.484,    75.976,    17.933,     0.000,         0.000,
 29858.000,   495.275,   349.635,    20.227,    -0.096,     5.044,     0.000,     0.250,    33.115,   505.700,     1.000,     0.000,    20.065,  -328.638,     0.000,   278.988,   408.195,   141.656,    57.776,     0.000,         0.000,
 29859.000,   657.939,   349.549,    19.973,    -0.095,     8.290,     0.000,     0.250,    33.029,   505.700,     1.000,     0.000,    19.850,  -282.191,     0.000,   294.797,   406.786,   122.720,    47.482,     0.000,         0.000,
 29860.000,   597.262,   349.442,    19.783,    -0.095,     7.774,     0.000,     0.250,    32.922,   495.700,     1.000,     0.000,    19.654,  -314.318,     0.000,   260.969,   405.728,   113.624,    55.935,     0.000,         0.000,
 29861.000,   200.068,   349.322,    19.629,    -0.109,    -4.217,     0.000,     0.250,    32.802,   495.700,     1.000,     0.000,    19.488,  -268.611,     0.000,   277.038,   404.868,    99.940,    40.842,     0.000,         0.000,
 29862.000,   517.491,   349.188,    19.484,    -0.094,     5.477,     0.000,     0.250,    32.668,   495.700,     1.000,     0.000,    19.352,  -176.924,     0.000,   325.727,   404.072,    74.034,    24.545,     0.000,         0.000,
 29863.000,   553.871,   349.078,    19.385,    -0.028,     6.582,     0.000,     0.250,    32.558,   495.700,     1.000,     0.000,    19.262,   -95.342,     0.000,   356.480,   403.520,    34.690,    13.612,     0.000,         0.000,
 29864.000,   367.949,   349.037,    19.289,     0.051,     1.345,     0.000,     0.250,    32.517,   495.700,     1.000,     0.000,    19.159,  -132.343,     0.000,   343.541,   402.992,    51.327,    21.566,     0.000,         0.000,
 29865.000,   541.825,   348.998,    19.189,     0.072,     5.945,     0.000,     0.250,    32.478,   495.700,     1.000,     0.000,    19.062,   -99.424,     0.000,   351.603,   402.441,    35.473,    13.113,     0.000,         0.000,
 29866.000,   702.371,   348.910,    19.124,     0.040,     7.710,     0.000,     0.250,    32.390,   495.700,     1.000,     0.000,    18.997,  -119.945,     0.000,   336.072,   402.086,    41.048,    12.884,     0.000,         0.000,
 29867.000,   365.036,   348.828,    19.091,     0.010,   -15.573,     0.000,     0.250,    32.308,   495.700,     1.000,     0.000,    18.947,  -126.684,     0.000,   330.869,   401.898,    45.124,    10.532,     0.000,         0.000,
 29868.000,   669.137,   348.762,    18.972,     0.060,     5.958,     0.000,     0.250,    32.242,   495.700,     1.000,     0.000,    18.857,  -147.596,     0.000,   346.359,   401.253,    74.028,    18.674,     0.000,         0.000,
 29869.000,   432.501,   348.708,    18.816,     0.152,     4.315,     0.000,     0.250,    32.188,   495.700,     1.000,     0.000,    18.744,  -164.461,     0.000,   339.702,   400.393,    77.695,    26.074,     0.000,         0.000,
 29870.000,   441.206,   348.652,    18.718,     0.149,     3.957,     0.000,     0.250,    32.132,   495.700,     1.000,     0.000,    18.656,  -139.415,     0.000,   328.466,   399.851,    53.775,    14.255,     0.000,         0.000,
 29871.000,   622.748,   348.589,    18.660,     0.096,     4.598,     0.000,     0.250,    32.069,   495.700,     1.000,     0.000,    18.593,  -158.745,     0.000,   315.539,   399.537,    57.894,    16.853,     0.000,         0.000,
 29872.000,   572.494,   348.520,    18.604,    -0.005,     2.888,     0.000,     0.250,    32.000,   495.700,     1.000,     0.000,    18.533,  -135.814,     0.000,   320.023,   399.228,    43.560,    13.049,     0.000,         0.000,
 29873.000,   530.293,   348.446,    18.570,    -0.079,     6.750,     0.000,     0.250,    31.926,   486.200,     1.000,     0.000,    18.508,  -110.019,     0.000,   338.818,   399.048,    40.285,     9.505,     0.000,         0.000,
 29874.000,   521.514,   348.369,    18.518,    -0.083,     1.363,     0.000,     0.250,    31.849,   486.200,     1.000,     0.000,    18.430,  -112.853,     0.000,   332.149,   398.758,    41.686,     4.558,     0.000,         0.000,
 29875.000,   318.271,   348.308,    18.520,    -0.022,     2.331,     0.000,     0.250,    31.788,   486.200,     1.000,     0.000,    18.412,   -41.362,     0.000,   367.400,   398.768,    18.827,    -8.832,     0.000,         0.000,
 29876.000,   159.852,   348.339,    18.381,    -0.207,    -2.419,     0.000,     0.250,    31.819,   486.200,     1.000,     0.000,    18.347,  -275.188,     0.000,   289.468,   398.005,   112.226,    54.426,     0.000,         0.000,
 29877.000,   219.649,   348.400,    18.153,    -0.274,     0.488,     0.000,     0.250,    31.880,   486.200,     1.000,     0.000,    18.152,  -339.674,     0.000,   269.300,   396.763,   133.142,    79.069,     0.000,         0.000,
 29878.000,   251.434,   348.411,    17.868,    -0.283,     1.121,     0.000,     0.250,    31.891,   486.200,     1.000,     0.000,    17.708,  -360.594,     0.000,   251.085,   395.220,   143.616,    72.843,     0.000,         0.000,
 29879.000,   281.674,   348.409,    17.641,    -0.301,     2.473,     0.000,     0.250,    31.889,   486.200,     1.000,     0.000,    17.447,  -249.859,     0.000,   287.665,   393.988,   116.662,    26.874,     0.000,         0.000,
 29880.000,   300.866,   348.392,    17.528,    -0.198,     2.627,     0.000,     0.250,    31.872,   486.200,     1.000,     0.000,    17.339,  -184.280,     0.000,   296.189,   393.371,    69.340,    17.759,     0.000,         0.000,
 29881.000,   290.330,   348.370,    17.380,    -0.153,     1.958,     0.000,     0.250,    31.850,   486.200,     1.000,     0.000,    17.246,  -167.051,     0.000,   311.984,   392.570,    63.818,    22.648,     0.000,         0.000,
 29882.000,   307.038,   348.344,    17.145,    -0.148,     2.787,     0.000,     0.250,    31.824,   486.200,     1.000,     0.000,    17.062,  -253.901,     0.000,   277.781,   391.304,    90.650,    49.727,     0.000,         0.000,
 29883.000,   238.903,   348.304,    16.893,    -0.138,     0.009,     0.000,     0.250,    31.784,   486.200,     1.000,     0.000,    16.811,  -262.919,     0.000,   262.322,   389.946,    85.067,    50.229,     0.000,         0.000,
 29884.000,   237.270,   348.279,    16.711,    -0.080,     1.294,     0.000,     0.250,    31.759,   486.200,     1.000,     0.000,    16.567,  -195.056,     0.000,   301.839,   388.965,    74.026,    33.904,     0.000,         0.000,
 29885.000,   141.992,   348.472,    16.594,     0.120,   -19.500,     0.000,     0.250,    31.952,   486.200,     1.000,     0.000,    16.515,  -140.646,     0.000,   324.626,   388.336,    52.162,    24.773,     0.000,         0.000,
 29886.000,   140.729,   349.052,    16.437,     0.109,   -55.980,     0.000,     0.250,    32.532,   495.700,     1.000,     0.000,    16.276,  -205.076,     0.000,   312.509,   387.500,    88.576,    41.509,     0.000,         0.000,
 29887.000,   305.370,   349.632,    16.232,     0.036,   -24.143,     0.000,     0.250,    33.112,   505.700,     1.000,     0.000,    15.916,  -254.027,     0.000,   251.510,   386.406,    77.974,    41.157,     0.000,         0.000,
 29888.000,   417.399,   349.908,    16.016,     0.050,    -5.978,     0.000,     0.250,    33.388,   505.700,     1.000,     0.000,    15.672,  -279.571,     0.000,   268.012,   385.249,   107.019,    55.314,     0.000,         0.000,
 29889.000,   223.683,   350.048,    15.648,     0.132,    -4.073,     0.000,     0.250,    33.528,   505.700,     1.000,     0.000,    15.307,  -272.444,     0.000,   297.141,   383.293,   123.167,    63.124,     0.000,         0.000,
 29890.000,   361.672,   350.114,    15.445,     0.079,     0.180,     0.000,     0.250,    33.594,   505.700,     1.000,     0.000,    15.103,  -125.194,     0.000,   315.120,   382.215,    38.699,    19.400,     0.000,         0.000,
 29891.000,   532.907,   350.126,    15.245,    -0.019,     1.673,     0.000,     0.250,    33.606,   505.700,     1.000,     0.000,    14.886,  -264.321,     0.000,   271.593,   381.165,   109.824,    44.924,     0.000,         0.000,
 29892.000,    84.185,   350.101,    14.885,    -0.090,    -6.446,     0.000,     0.250,    33.581,   505.700,     1.000,     0.000,    14.597,  -260.388,     0.000,   268.940,   379.257,    97.185,    52.885,     0.000,         0.000,
 29893.000,   259.804,   350.046,    14.574,    -0.096,     1.355,     0.000,     0.250,    33.526,   505.700,     1.000,     0.000,    14.373,  -305.858,     0.000,   232.248,   377.627,    95.213,    65.266,     0.000,         0.000,
 29894.000,   709.644,   349.971,    14.276,    -0.088,     8.950,     0.000,     0.250,    33.451,   505.700,     1.000,     0.000,    14.121,  -288.851,     0.000,   229.638,   376.075,    82.254,    60.160,     0.000,         0.000,
 29895.000,   633.987,   349.882,    14.018,    -0.065,     5.187,     0.000,     0.250,    33.362,   505.700,     1.000,     0.000,    13.889,  -287.786,     0.000,   227.817,   374.717,    83.264,    57.622,     0.000,         0.000,
 29896.000,   737.641,   349.779,    13.796,    -0.010,    10.519,     0.000,     0.250,    33.259,   505.700,     1.000,     0.000,    13.658,  -283.660,     0.000,   226.947,   373.570,    80.407,    56.630,     0.000,         0.000,
 29897.000,   578.741,   349.667,    13.561,    -0.003,     3.208,     0.000,     0.250,    33.147,   505.700,     1.000,     0.000,    13.408,  -273.609,     0.000,   232.601,   372.338,    82.192,    51.681,     0.000,         0.000,
 29898.000,   368.759,   349.544,    13.383,    -0.061,    -2.755,     0.000,     0.250,    33.024,   505.700,     1.000,     0.000,    13.232,  -232.818,     0.000,   244.215,   371.410,    71.144,    34.479,     0.000,         0.000,
 29899.000,   213.421,   349.409,    13.224,    -0.098,    -5.567,     0.000,     0.250,    32.889,   495.700,     1.000,     0.000,    13.055,  -196.317,     0.000,   255.497,   370.585,    56.985,    24.244,     0.000,         0.000,
 29900.000,   248.652,   349.264,    13.101,    -0.111,    -2.351,     0.000,     0.250,    32.744,   495.700,     1.000,     0.000,    12.921,  -141.360,     0.000,   291.159,   369.947,    50.066,    12.506,     0.000,         0.000,
 29901.000,  1000.632,   349.110,    12.925,    -0.020,     6.910,     0.000,     0.250,    32.590,   495.700,     1.000,     0.000,    12.811,  -215.849,     0.000,   268.595,   369.046,    74.761,    40.637,     0.000,         0.000,
 29902.000,    18.708,   349.058,    12.740,     0.109,     0.688,     0.000,     0.250,    32.538,   495.700,     1.000,     0.000,    12.604,  -113.860,     0.000,   314.702,   368.082,    46.328,    14.152,     0.000,         0.000,
 29903.000,   272.642,   349.146,    12.563,     0.087,    -6.105,     0.000,     0.250,    32.626,   495.700,     1.000,     0.000,    12.431,  -206.042,     0.000,   265.371,   367.176,    67.392,    36.846,     0.000,         0.000,
 29904.000,   307.597,   349.278,    12.361,    -0.029,    -6.600,     0.000,     0.250,    32.758,   495.700,     1.000,     0.000,    12.179,  -262.006,     0.000,   245.189,   366.141,    82.506,    58.548,     0.000,         0.000,
 29905.000,   393.199,   349.381,    12.109,    -0.120,    -1.118,     0.000,     0.250,    32.861,   495.700,     1.000,     0.000,    11.857,  -230.134,     0.000,   259.584,   364.851,    71.973,    52.894,     0.000,         0.000,
 29906.000,   451.815,   349.426,    11.796,    -0.160,     0.308,     0.000,     0.250,    32.906,   495.700,     1.000,     0.000,    11.558,  -284.678,     0.000,   244.535,   363.256,    93.796,    72.161,     0.000,         0.000,
 29907.000,    81.531,   349.430,    11.483,    -0.127,    -4.670,     0.000,     0.250,    32.910,   495.700,     1.000,     0.000,    11.176,  -245.199,     0.000,   241.195,   361.655,    71.967,    52.771,     0.000,         0.000,
 29908.000,   556.902,   349.400,    11.273,    -0.060,     3.200,     0.000,     0.250,    32.880,   495.700,     1.000,     0.000,    11.062,  -139.190,     0.000,   283.777,   360.591,    48.443,    13.933,     0.000,         0.000,
 29909.000,   172.007,   349.373,    11.009,    -0.188,     1.216,     0.000,     0.250,    32.853,   495.700,     1.000,     0.000,    10.882,  -266.314,     0.000,   251.784,   359.253,    98.023,    60.821,     0.000,         0.000,
 29910.000,     1.772,   349.336,    10.689,    -0.176,    -9.102,     0.000,     0.250,    32.816,   495.700,     1.000,     0.000,    10.592,  -244.842,     0.000,   228.982,   357.637,    63.603,    52.584,     0.000,         0.000,
 29911.000,   560.966,   349.268,    10.485,    -0.089,     5.599,     0.000,     0.250,    32.748,   495.700,     1.000,     0.000,    10.296,  -212.784,     0.000,   263.904,   356.613,    77.757,    42.319,     0.000,         0.000,
 29912.000,   519.551,   349.204,    10.318,    -0.090,     6.489,     0.000,     0.250,    32.684,   495.700,     1.000,     0.000,    10.167,  -169.880,     0.000,   274.386,   355.775,    55.224,    33.267,     0.000,         0.000,
 29913.000,   166.666,   349.139,    10.082,    -0.163,    -1.516,     0.000,     0.250,    32.619,   495.700,     1.000,     0.000,     9.973,  -311.732,     0.000,   220.350,   354.588,    95.953,    81.541,     0.000,         0.000,
 29914.000,    84.989,   349.051,     9.796,    -0.171,    -7.132,     0.000,     0.250,    32.531,   495.700,     1.000,     0.000,     9.714,  -281.482,     0.000,   214.258,   353.154,    74.753,    67.833,     0.000,         0.000,
 29915.000,    28.514,   348.947,     9.571,    -0.144,   -14.766,     0.000,     0.250,    32.427,   495.700,     1.000,     0.000,     9.377,  -209.008,     0.000,   247.545,   352.036,    64.171,    40.346,     0.000,         0.000,
 29916.000,   452.780,   348.846,     9.401,    -0.168,     6.170,     0.000,     0.250,    32.326,   495.700,     1.000,     0.000,     9.170,  -164.421,     0.000,   274.431,   351.192,    53.064,    34.596,     0.000,         0.000,
 29917.000,   348.908,   348.750,     9.109,    -0.368,     8.422,     0.000,     0.250,    32.230,   495.700,     1.000,     0.000,     9.002,  -358.639,     0.000,   251.854,   349.743,   140.325,   120.425,     0.000,         0.000,
 29918.000,    60.987,   348.645,     8.735,    -0.232,    -8.239,     0.000,     0.250,    32.125,   495.700,     1.000,     0.000,     8.656,  -216.332,     0.000,   244.069,   347.892,    57.811,    54.698,     0.000,         0.000,
 29919.000,   416.068,   348.521,     8.567,    -0.165,     8.305,     0.000,     0.250,    32.001,   495.700,     1.000,     0.000,     8.372,  -218.773,     0.000,   231.236,   347.061,    53.177,    49.771,     0.000,         0.000,
 29920.000,   389.232,   348.384,     8.362,    -0.184,     9.172,     0.000,     0.250,    31.864,   486.200,     1.000,     0.000,     8.280,  -232.519,     0.000,   229.179,   346.054,    58.432,    57.211,     0.000,         0.000,
 29921.000,   217.020,   348.245,     8.184,    -0.216,     2.295,     0.000,     0.250,    31.725,   486.200,     1.000,     0.000,     7.977,  -181.388,     0.000,   259.142,   345.174,    56.222,    39.133,     0.000,         0.000,
 29922.000,   229.798,   348.120,     7.985,    -0.150,     6.523,     0.000,     0.250,    31.600,   486.200,     1.000,     0.000,     7.804,  -148.835,     0.000,   273.529,   344.203,    48.227,    29.934,     0.000,         0.000,
 29923.000,    79.745,   348.034,     7.768,    -0.406,     2.375,     0.000,     0.250,    31.514,   486.200,     1.000,     0.000,     7.688,  -208.167,     0.000,   253.521,   343.139,    73.573,    44.976,     0.000,         0.000,
 29924.000,   195.005,   347.953,     7.501,    -0.288,     9.227,     0.000,     0.250,    31.433,   486.200,     1.000,     0.000,     7.386,  -191.898,     0.000,   242.960,   341.840,    54.372,    38.646,     0.000,         0.000,
 29925.000,   290.773,   347.845,     7.318,    -0.248,     2.848,     0.000,     0.250,    31.325,   486.200,     1.000,     0.000,     7.280,  -172.661,     0.000,   250.721,   340.947,    51.877,    30.558,     0.000,         0.000,
 29926.000,   416.409,   347.729,     7.206,    -0.077,     9.777,     0.000,     0.250,    31.209,   486.200,     1.000,     0.000,     6.950,  -129.880,     0.000,   282.541,   340.406,    56.176,    15.839,     0.000,         0.000,
 29927.000,   447.804,   347.630,     7.030,    -0.516,     8.069,     0.000,     0.250,    31.110,   486.200,     1.000,     0.000,     6.960,  -224.896,     0.000,   241.352,   339.554,    76.739,    49.955,     0.000,         0.000,
 29928.000,   385.290,   347.536,     6.769,    -0.190,     4.838,     0.000,     0.250,    31.016,   486.200,     1.000,     0.000,     6.720,  -170.240,     0.000,   255.007,   338.290,    46.467,    40.490,     0.000,         0.000,
 29929.000,   736.431,   347.421,     6.541,    -0.276,     9.703,     0.000,     0.250,    30.901,   477.700,     1.000,     0.000,     6.517,  -207.812,     0.000,   239.471,   337.191,    55.670,    54.421,     0.000,         0.000,
 29930.000,   113.942,   347.301,     6.355,    -0.122,   -17.339,     0.000,     0.250,    30.781,   477.700,     1.000,     0.000,     6.274,  -166.543,     0.000,   259.080,   336.287,    53.552,    35.784,     0.000,         0.000,
 29931.000,   592.473,   347.217,     6.280,     0.104,     4.968,     0.000,     0.250,    30.697,   477.700,     1.000,     0.000,     6.115,  -108.949,     0.000,   267.110,   335.928,    27.906,    12.224,     0.000,         0.000,
 29932.000,   407.992,   347.191,     6.197,    -0.470,     2.166,     0.000,     0.250,    30.671,   477.700,     1.000,     0.000,     6.075,  -134.058,     0.000,   254.719,   335.532,    50.099,     3.146,     0.000,         0.000,
 29933.000,   544.021,   347.153,     5.960,    -0.387,     5.757,     0.000,     0.250,    30.633,   477.700,     1.000,     0.000,     5.873,  -172.874,     0.000,   242.588,   334.398,    60.599,    20.465,     0.000,         0.000,
 29934.000,   293.397,   347.088,     5.813,    -0.325,     2.929,     0.000,     0.250,    30.568,   477.700,     1.000,     0.000,     5.749,  -152.188,     0.000,   238.341,   333.690,    45.690,    11.150,     0.000,         0.000,
 29935.000,   510.543,   347.011,     5.650,    -0.052,     2.440,     0.000,     0.250,    30.491,   477.700,     1.000,     0.000,     5.629,  -136.436,     0.000,   264.576,   332.911,    43.258,    24.843,     0.000,         0.000,
 29936.000,   572.835,   346.930,     5.581,     0.001,     1.276,     0.000,     0.250,    30.410,   477.700,     1.000,     0.000,     5.421,   -13.514,     0.000,   302.847,   332.576,    11.314,   -27.528,     0.000,         0.000,
 30007.000,   986.067,   347.417,     1.622,     0.001,    -7.248,     0.000,     0.250,    30.897,   477.700,     1.000,     0.056,     1.953,   -79.630,     0.000,   245.518,   297.280,    19.210,     8.659,     0.000,         0.000,
 30008.000,   402.371,   347.615,     1.632,    -0.006,    20.927,     0.000,     0.250,    31.095,   486.200,     1.000,     0.073,     1.930,  -113.718,     0.000,   230.016,   289.291,    20.099,    34.345,     0.000,         0.000,
 30009.000,  1767.858,   347.747,     1.582,    -0.019,    -3.441,     0.000,     0.250,    31.227,   486.200,     1.000,     0.090,     1.867,  -102.255,     0.000,   212.584,   287.479,    17.783,     9.577,     0.000,         0.000,
 30010.000,  1926.118,   347.830,     1.646,    -0.013,    -3.516,     0.000,     0.250,    31.310,   486.200,     1.000,     0.103,     1.923,  -108.245,     0.000,   208.512,   283.753,    18.323,    14.681,     0.000,         0.000,
 30011.000,   488.033,   347.882,     1.664,    -0.012,     2.757,     0.000,     0.250,    31.362,   486.200,     1.000,     0.114,     1.978,   -69.506,     0.000,   244.462,   290.017,    22.090,     1.861,     0.000,         0.000,
 30012.000,  2065.313,   347.910,     1.618,    -0.014,     0.112,     0.000,     0.250,    31.390,   486.200,     1.000,     0.116,     1.969,   -31.562,     0.000,   257.857,   299.247,     4.601,   -14.428,     0.000,         0.000,
 30013.000,  1407.435,   347.906,     1.638,    -0.013,    -1.869,     0.000,     0.250,    31.386,   486.200,     1.000,     0.112,     1.966,   -60.017,     0.000,   237.883,   292.993,    14.034,    -9.127,     0.000,         0.000,
 30014.000,  1032.162,   347.843,     1.696,    -0.013,    -9.884,     0.000,     0.250,    31.323,   486.200,     1.000,     0.117,     1.983,  -113.581,     0.000,   200.422,   279.383,    16.688,    17.933,     0.000,         0.000,
 30015.000,  2104.906,   347.722,     1.745,    -0.011,     2.829,     0.000,     0.250,    31.202,   486.200,     1.000,     0.123,     1.993,   -76.360,     0.000,   228.088,   287.583,    18.215,    -1.350,     0.000,         0.000,
 30016.000,  2168.322,   347.611,     1.773,    -0.010,     3.330,     0.000,     0.250,    31.091,   486.200,     1.000,     0.113,     1.997,     4.423,     0.000,   267.301,   308.030,     3.418,   -48.571,     0.000,         0.000,
 30017.000,  1189.495,   347.631,     1.789,    -0.010,    -3.276,     0.000,     0.250,    31.111,   486.200,     1.000,     0.071,     1.997,    45.223,     0.000,   297.338,   313.802,   -17.168,   -44.518,     0.000,         0.000,
 30018.000,   943.917,   347.845,     1.815,    -0.010,   -14.795,     0.000,     0.250,    31.325,   486.200,     1.000,     0.048,     1.990,   -21.709,     0.000,   267.117,   304.634,    11.539,   -27.347,     0.000,         0.000,
 30019.000,  1362.865,   348.065,     1.835,    -0.009,    -1.012,     0.000,     0.250,    31.545,   486.200,     1.000,     0.048,     1.992,   -68.073,     0.000,   247.816,   299.825,    15.472,     0.592,     0.000,         0.000,
 30020.000,  1383.687,   348.211,     1.895,    -0.005,     2.149,     0.000,     0.250,    31.691,   486.200,     1.000,     0.050,     2.050,   -64.111,     0.000,   233.880,   300.094,     4.342,    -6.446,     0.000,         0.000,
 30021.000,  1520.966,   348.368,     1.943,    -0.007,    -8.267,     0.000,     0.250,    31.848,   486.200,     1.000,     0.048,     2.086,   -53.024,     0.000,   241.704,   301.443,     8.886,   -15.601,     0.000,         0.000,
 30022.000,   197.883,   348.503,     2.022,    -0.007,    -4.954,     0.000,     0.250,    31.983,   486.200,     1.000,     0.027,     2.129,   -53.088,     0.000,   254.219,   303.718,     8.108,    -4.518,     0.000,         0.000,
 30023.000,   255.675,   348.576,     2.024,    -0.012,    -0.160,     0.000,     0.250,    32.056,   495.700,     1.000,     0.039,     2.086,  -155.291,     0.000,   223.364,   294.135,    37.807,    46.712,     0.000,         0.000,
 30024.000,   294.693,   348.623,     2.061,    -0.009,    -2.588,     0.000,     0.250,    32.103,   495.700,     1.000,     0.049,     2.126,   -79.411,     0.000,   235.074,   298.698,    18.079,    -2.291,     0.000,         0.000,
 30025.000,   295.341,   348.687,     2.096,    -0.008,    -2.288,     0.000,     0.250,    32.167,   495.700,     1.000,     0.030,     2.149,   -17.483,     0.000,   262.282,   305.673,     6.356,   -32.263,     0.000,         0.000,
 30026.000,   276.897,   348.763,     2.139,    -0.007,    -3.509,     0.000,     0.250,    32.243,   495.700,     1.000,     0.015,     2.186,   -17.915,     0.000,   252.284,   306.197,    -5.703,   -30.295,     0.000,         0.000,
