datetime,sim_total_release_mgd,sim_inflow_mgd,sim_storage_mg,obs_inflow_mgd,obs_release_mgd,obs_storage_mg
12/15/1958,387.7894737,375.5871000000001,82408.23257379378,276.45905374196803,335.8848316,
12/16/1958,387.7894737,329.71560000000005,82211.62958276331,242.2246382,271.2915948,
12/17/1958,387.7894737,286.20123000000007,82109.99676030836,209.9280198,238.9949764,
12/18/1958,387.7894737,321.78702000000004,82043.94942642421,235.7653145,258.3729474,
12/19/1958,387.7894737,338.4819600000001,81975.29382556237,248.0380295,322.9661843,
12/20/1958,387.7894737,300.49225000000007,81751.09401533828,220.2629377,284.2102422,
12/21/1958,387.7894737,198.18869,81469.34917307088,144.88263026711078,213.1576816,
12/22/1958,387.7894737,189.28516,81270.80060652428,137.84196744985042,200.2390343,
12/23/1958,54.9368421,299.65152000000006,81068.61906270814,218.1959540982168,206.6983579,
12/24/1958,54.9368421,316.41476000000006,81133.91958,231.1146014693368,290.6695659,
12/25/1958,54.9368421,207.63559,81138.69583014466,151.72951337380442,271.2915948,
12/26/1958,54.9368421,195.8591,80909.52591586593,142.7510535,206.6983579,
12/27/1958,54.9368421,187.27707,80780.06682,135.96876358103802,187.3203869,
12/28/1958,54.9368421,217.02429,80670.95493,157.6074979,200.2390343,
12/29/1958,54.9368421,201.8692,80552.41936643234,146.6266477,206.6983579,
12/30/1958,54.9368421,207.95772,80436.97093374128,151.1481742,200.2390343,
12/31/1958,54.9368421,175.84027,80419.38024354758,127.6362360266656,174.4017395,
1/1/1959,54.9368421,163.85086,80333.72049,120.2726070251272,161.4830921,
1/2/1959,54.9368421,272.0240800000001,80338.86466474051,198.9471695,213.1576816,
1/3/1959,54.9368421,352.09277000000003,80345.41892084766,257.0810827,290.6695659,
1/4/1959,54.9368421,247.04613,80284.31532636998,180.7318767219688,322.9661843,
1/5/1959,54.9368421,104.17949,80135.02860496669,75.89705331,142.1051211,
1/6/1959,54.9368421,108.61933,79911.09981340019,78.48078278,116.2678263,
1/7/1959,54.9368421,118.32113,79708.65592391409,84.94010647,122.72715,
1/8/1959,54.9368421,115.199684,79578.90148044346,82.74393641,122.72715,
1/9/1959,54.9368421,109.80061,79443.26004876435,78.8683422,116.2678263,
1/10/1959,54.9368421,104.04002,79306.87928640188,74.66978180507361,109.8085027,
1/11/1959,54.9368421,100.52867,79177.43625600963,72.08605233084961,103.349179,
1/12/1959,54.9368421,100.587296,79021.96978868244,72.08605233084961,103.349179,
1/13/1959,54.9368421,98.81836,78783.82841665787,70.79418759,96.88985528,
1/14/1959,54.9368421,96.67901,78544.05551542284,69.24394990920321,96.88985528,
1/15/1959,54.9368421,113.630325,78325.64743173827,81.45207167,109.8085027,
1/16/1959,54.9368421,238.86119,78322.33932369864,172.4639424,161.4830921,
1/17/1959,54.9368421,239.70627,78273.33350501565,174.0141800889864,251.9136237,
1/18/1959,142.40413730025165,185.71616,78151.98874476038,135.1290515019152,193.7797106,
1/19/1959,165.24230007680006,159.20467,78026.46457513791,115.5573007346684,167.9424158,
1/20/1959,54.9368421,168.08508,78139.57778504527,121.6936582359504,174.4017395,
1/21/1959,54.9368421,2254.8186,80339.42451495264,1685.883482,775.1188423,
1/22/1959,54.9368421,9645.037,89929.48964,7444.370548,9495.205818,
1/23/1959,2712.915948,2509.6926,89726.23126893096,1944.256429,2906.695659,
1/24/1959,2712.915948,1345.7251000000003,88359.00539300192,1041.242978112272,1421.051211,
1/25/1959,2442.81104,1200.9866000000002,87117.14592486691,910.7646397,1162.678263,
1/26/1959,2105.329014996206,861.3022499999998,85873.08413187687,647.8701657,968.8985528,
1/27/1959,1767.8148126594028,740.7077599999999,84811.16251356807,554.8559046,710.5256054,
1/28/1959,1448.2496060129795,577.2425999999999,83779.39675,430.1909575,581.3391317,
1/29/1959,839.1955682456248,543.4487999999999,83185.90315161654,403.7077303,516.7458948,
1/30/1959,387.7894737,1262.4464000000003,83795.27647,942.4153257,775.1188423,
1/31/1959,387.7894737,913.8990499999999,84049.09232064949,684.0423783,1130.381645,
2/1/1959,387.7894737,476.13740000000007,83909.21117215775,350.7412761,452.152658,
2/2/1959,387.7894737,322.33063000000004,83668.88164857464,237.7031116,322.9661843,
2/3/1959,387.7894737,370.40850000000006,83486.26700002917,272.5834595,310.0475369,
2/4/1959,387.7894737,804.4462999999998,83731.42816178765,594.9037114,620.0950738,
2/5/1959,387.7894737,665.4410399999999,83727.86200025196,494.1382619,807.4154607,
2/6/1959,387.7894737,452.78427000000005,83405.62303,336.530764,452.152658,
2/7/1959,387.7894737,258.0685700000001,83101.76839053743,190.5500487,258.3729474,
2/8/1959,387.7894737,223.90804,82937.84267244024,164.0668216,226.076329,
2/9/1959,54.9368421,194.48096,82683.80634396432,141.5883751874752,200.2390343,
2/10/1959,54.9368421,878.6170999999999,83314.60997273048,647.8701657,736.3629002,
2/11/1959,54.9368421,1035.8059000000003,83818.20010573794,771.2432481,1194.974882,
2/12/1959,54.9368421,406.06763000000007,83795.14076526708,302.9422809,400.4780685,
2/13/1959,54.9368421,417.39560000000006,83787.17257441152,310.0475369,361.7221264,
2/14/1959,54.9368421,438.1546000000001,83787.92196260704,322.9661843,426.3153632,
2/15/1959,54.9368421,782.9176599999998,84079.16364859216,580.0472669632879,684.6883107,
2/16/1959,54.9368421,436.69894000000005,84186.82985619444,323.6121166,452.152658,
2/17/1959,54.9368421,387.2433500000001,84250.48305735434,286.7939716,372.0570443,
2/18/1959,54.9368421,356.27087000000006,84287.45793789045,262.2485416,342.3441553,
2/19/1959,54.9368421,264.96182000000005,84305.28467,194.4256429,264.8322711,
2/20/1959,54.9368421,132.8022,84383.11500181606,96.88985528,142.1051211,
2/21/1959,54.9368421,221.93672,84550.07985172342,161.2893124284332,193.7797106,
2/22/1959,54.9368421,252.7195,84747.82748163078,183.5739791436152,245.4543001,
2/23/1959,54.9368421,236.08247,84928.93808153814,172.0117897464628,232.5356527,
2/24/1959,54.9368421,229.38313,85103.34934,167.1672969822928,226.076329,
2/25/1959,54.9368421,213.65756,85262.03503135286,155.5405143482848,213.1576816,
2/26/1959,54.9368421,201.8837,85408.94686126022,146.82042737277882,200.2390343,
2/27/1959,54.9368421,199.40686,85128.29352,144.8826302671108,193.7797106,
2/28/1959,54.9368421,279.48895000000005,85073.20179444965,203.4686961,290.6695659,
3/1/1959,54.9368421,468.57907000000006,85332.00404386333,344.9278848,452.152658,
3/2/1959,54.9368421,550.5556599999999,85472.05301,404.3536627,516.7458948,
3/3/1959,54.9368421,419.57272000000006,85514.09129706859,306.1719427,413.3967159,
3/4/1959,54.9368421,497.35947000000004,85568.24544092327,363.0139911,465.0713054,
3/5/1959,54.9368421,337.8691400000001,85532.85499654403,246.1002324,348.803479,
3/6/1959,54.9368421,1774.3748000000003,86869.95900150016,1304.783384,968.8985528,
3/7/1959,54.9368421,1303.3314000000003,87620.61437398427,961.7932968,1634.208892,
3/8/1959,54.9368421,504.72916000000004,87599.18176652437,372.7029767,555.501837,
3/9/1959,54.9368421,480.3914500000001,87620.64450116723,352.6790732,474.1143585,
3/10/1959,54.9368421,425.87036000000006,87700.57141744175,310.69346927543603,403.061798,
3/11/1959,54.9368421,343.1992200000001,87722.80245990466,249.9758266,284.2102422,
3/12/1959,54.9368421,296.81503000000004,87698.78702933551,215.7414111,238.9949764,
3/13/1959,54.9368421,253.84746,87661.54995404674,184.090725,219.6170053,
3/14/1959,54.9368421,334.06100000000004,87709.15239,242.2246382,264.8322711,
3/15/1959,54.9368421,491.37595000000005,87805.57874,357.2005998,382.3919622,
3/16/1959,54.9368421,1662.1326000000001,88915.03531024411,1221.458108939396,1382.295269,
3/17/1959,54.9368421,773.5920999999998,89135.95138272822,569.7123491,872.0086976,
3/18/1959,54.9368421,574.2679399999998,89157.54329521234,423.0857014,555.501837,
3/19/1959,54.9368421,556.5151399999999,89214.14670445808,407.5833246,426.3153632,
3/20/1959,54.9368421,1221.7181000000003,89947.60267930939,897.2000599,904.305316,
3/21/1959,54.9368421,1402.6709000000003,90890.16957098125,1034.137722058156,1395.213916,
3/22/1959,54.9368421,1210.4481000000003,91585.9025,894.6163304500601,1291.864737,
3/23/1959,54.9368421,787.7863999999998,91921.13868079819,581.3391317,800.956137,
3/24/1959,54.9368421,883.3458999999999,92355.53574177308,650.4538951,839.7120791,
3/25/1959,54.9368421,1116.3108000000002,92991.96538,821.6259728,1065.788408,
3/26/1959,54.9368421,1241.1340000000002,93700.79230314016,915.2861662,1304.783384,
3/27/1959,54.9368421,1119.2281000000003,94520.52025710374,826.1474993831241,1240.190148,
3/28/1959,54.9368421,856.6853999999998,94993.94976300784,631.7218564,904.305316,
3/29/1959,387.7894737,714.6887999999999,95167.11654492428,525.788948,684.6883107,
3/30/1959,54.9368421,719.7144999999999,95579.21589128912,528.3726775,749.2815475,
3/31/1959,637.8189112678928,849.9823999999999,95700,623.970668,749.2815475,
4/1/1959,1291.9738505360872,1292.0142000000003,95700,954.6880407,1194.974882,
4/2/1959,2697.616562951647,2697.6565,95700,2001.744410155044,2273.681937,
4/3/1959,3789.549146090441,4019.3237,95700,2999.709919574064,4295.450251,
4/4/1959,2774.0070670270557,2801.174,95700,2095.404603595664,2951.910924,
4/5/1959,1862.9916671516985,1863.0319000000002,95700,1391.984254,1989.471695,
4/6/1959,1862.191788781051,1862.2336000000003,95700,1386.1708629211762,1821.529279,
4/7/1959,1519.4802344309544,1519.5221000000001,95700,1127.797915498776,1634.208892,
4/8/1959,1340.3450352811421,1340.3855000000003,95700,993.4439828,1369.376621,
4/9/1959,1490.136262590417,1490.1768000000002,95700,1103.252485493648,1408.132563,
4/10/1959,1459.880353,1459.9207000000001,95700,1080.644852594188,1446.888506,
4/11/1959,1562.6970503018533,1562.7380000000003,95700,1157.510804452352,1537.319037,
4/12/1959,1260.0795286751204,1260.1204000000002,95700,932.7263402,1298.324061,
4/13/1959,1076.3947658297595,1076.4359000000002,95700,795.7886781,1111.003674,
4/14/1959,969.4736842,940.5270399999999,95671.01194926469,693.7313638,962.4392291,
4/15/1959,494.89771540871607,804.6183999999998,95700,592.319982,826.7934318,
4/16/1959,446.0396943,719.9063999999998,95700,529.0186098,710.5256054,
4/17/1959,418.8600288427823,651.5301499999999,95700,477.9899527,634.9515183,
4/18/1959,387.9038536973492,606.5065999999999,95700,444.4014696,581.3391317,
4/19/1959,349.2552184414801,586.7680699999999,95700,429.5450251,555.501837,
4/20/1959,589.1775974704757,747.7541499999999,95700,547.7506485354879,645.9323686,
4/21/1959,546.3674663107453,715.5035999999999,95700,524.4970833,723.4442528,
4/22/1959,436.9723474960998,614.0614999999999,95700,450.2148609,607.8223588,
4/23/1959,379.92052638436553,576.8173999999999,95700,422.439769,555.501837,
4/24/1959,303.4712698817972,535.1720999999999,95700,391.4350153,511.5784359,
4/25/1959,272.65010717722134,490.60855000000004,95700,358.4924645,468.3009672,
4/26/1959,280.2531728888149,499.77150000000006,95700,364.9517882,440.5258754,
4/27/1959,581.3840706253176,919.0325299999998,95700,673.061528,671.7696633,
4/28/1959,802.4029397200013,1267.0609000000002,95700,932.0804078,1253.108795,
4/29/1959,883.5279931885207,1124.3551000000002,95700,829.3771612,1098.085027,
4/30/1959,808.6289130171759,1040.6493000000003,95700,768.0135862,1039.951113,
5/1/1959,600.5662972862415,927.4459999999999,95700,676.9371222,936.6019344,
5/2/1959,500.49770344612625,806.6138999999998,95700,591.0281172,813.8747844,
5/3/1959,420.85250931759936,727.0055999999998,95700,534.1860688,723.4442528,
5/4/1959,322.9047521747634,635.7220499999999,95700,466.3631701,634.9515183,
5/5/1959,310.0408782407154,569.6535599999999,95700,417.2723101,561.9611606,
5/6/1959,264.79238546181057,513.1211499999998,95700,375.2867061,498.6597885,
5/7/1959,307.05443143571205,464.30017000000004,95700,339.1144935,452.152658,
5/8/1959,270.3080451395508,422.40033000000005,95700,308.1097398,397.894339,
5/9/1959,232.25638222966222,376.85413000000005,95700,274.5212566,361.7221264,
5/10/1959,108.96958747560484,348.02884000000006,95700,253.2054885,322.9661843,
5/11/1959,103.4105263,330.63040000000007,95532.44679341857,240.2868411,304.2341456,
5/12/1959,103.4105263,384.8136600000001,95363.20219816791,279.6887156,328.1336432,
5/13/1959,103.4105263,376.68796000000003,95174.59092409114,273.8753243,352.0331409,
5/14/1959,103.4105263,348.1866800000001,95046.31265,253.2054885,322.9661843,
5/15/1959,103.4105263,321.78080000000006,94946.65754,233.8275174,295.1910924,
5/16/1959,103.4105263,316.68820000000005,94919.45170728091,229.9519232,286.1480393,
5/17/1959,103.4105263,293.77510000000007,94823.03641820277,213.1576816,272.5834595,
5/18/1959,103.4105263,269.93870000000004,94757.89750644435,195.7175077,255.7892179,
5/19/1959,103.4105263,241.70738,94687.08723625368,175.0476719,238.9949764,
5/20/1959,103.4105263,241.64876,94551.84535617872,174.85389216810918,229.9519232,
5/21/1959,103.4105263,225.84598,94397.06392121139,163.29170277095682,214.4495464,
5/22/1959,103.4105263,200.9846,94227.21631,145.2055964513888,210.5739521,
5/23/1959,103.4105263,189.11363,94044.33305,136.48550947588282,195.7175077,
5/24/1959,103.4105263,194.34688,93863.53356925024,140.167324,206.6983579,
5/25/1959,103.4105263,177.24622,93666.18679732241,127.7654225003768,187.9663192,
5/26/1959,103.4105263,156.30894,93448.83658675749,112.5860118393108,170.5261453,
5/27/1959,149.4624457150636,140.62865,93204.22284213414,101.1530089158696,153.0859713,
5/28/1959,160.51981907698757,131.5497,92931.07876412955,94.49990552,143.3969858,
5/29/1959,149.97862254122413,123.85213,92657.22277356315,88.88029391330561,134.3539327,
5/30/1959,148.3340350227951,120.96121,92385.94299,86.7487171,134.3539327,
5/31/1959,103.4105263,113.826195,92094.30009759426,81.58125814862281,121.4352853,
6/1/1959,122.8,92.39452,91913.56712043646,75.12193446,110.454435,
6/2/1959,122.8,133.99628,91777.63923232036,108.9041973385416,130.4783384,
6/3/1959,122.8,177.9588,91699.45461198021,145.2055964513888,214.4495464,
6/4/1959,122.8,127.16842,91536.30969440329,103.9951113,173.7558071,
6/5/1959,122.8,102.093506,91338.01159653567,83.32527554,140.167324,
6/6/1959,122.8,94.99136,91187.46610332387,77.05973157,121.4352853,
6/7/1959,122.80806873406972,107.91548,90993.71497843423,87.39464947,116.2678263,
6/8/1959,152.56198319335527,101.94188,90754.62123965319,82.5501567,127.894609,
6/9/1959,172.41229436325085,86.61219,90478.14885832102,70.08366199,113.0381645,
6/10/1959,178.42135613309512,77.73316,90179.60736796507,62.72003299,99.47358476,
6/11/1959,122.8,73.07337,89940.44740145815,58.77984554,92.3683287,
6/12/1959,122.8,67.444786,89633.85893692983,54.12913248,83.97120791,
6/13/1959,132.5756313942082,67.77277,89327.95500700545,54.3229122,81.38747843805601,
6/14/1959,172.0097831398278,65.34163,88977.40318288637,52.32052185,77.51188423,
6/15/1959,186.1038077306992,61.99956,88608.65634157341,49.60760591,71.05256054,
6/16/1959,206.90436233080692,61.247864,88218.75952653265,48.96167354,71.05256054,
6/17/1959,219.13287505584304,63.607475,87816.61050035534,50.83487741,72.99035765,
6/18/1959,208.91858086503345,70.79669,87430.49288972604,56.64826872,74.92815475,
6/19/1959,186.98936495996605,87.69723,87101.49251236448,70.40662817,87.84680212,
6/20/1959,197.1372324788652,86.50432,86763.96397595962,69.63150933,94.30612581,
6/21/1959,122.8,71.64913,86417.53378,57.68176051,92.3683287,
6/22/1959,157.6298157,68.10551,86059.34840984427,54.710471616693205,85.90900502,
6/23/1959,122.8,72.17114,85770.37216736449,57.87554022,89.78459923,
6/24/1959,122.8,69.69356,85434.82672819159,55.873149880094005,81.38747843805601,
6/25/1959,122.8,66.64524,85121.32071428768,53.41860688,85.90900502,
6/26/1959,122.8,69.09018,84774.18704058406,55.35640399,83.97120791,
6/27/1959,122.8,70.13464,84460.98795676799,56.19611606,85.90900502,
6/28/1959,122.8,88.441345,84157.73665577659,71.05256054115999,113.0381645,
6/29/1959,172.99916675054993,67.78702,83798.51026,54.45209867,102.7032466,
6/30/1959,142.44222498716846,59.977806,83487.14774494484,48.12196146,81.38747843805601,
7/1/1959,141.20113880344144,52.65806,83267.27449357003,42.63153632,68.46883107,
7/2/1959,188.33963687323268,48.02729,83002.05086758317,38.62675564,60.71764264,
7/3/1959,217.8820907771413,46.834618,82656.26365817184,37.20570443,55.5501837,
7/4/1959,239.09738552258642,43.33782,82331.93409315187,34.36360201,49.09086001,
7/5/1959,251.05554517474667,40.874096,81991.85257,32.36121166,43.92340106,
7/6/1959,254.07200294916112,43.75791,81565.52304735656,34.62197495,47.79899527,
7/7/1959,252.90690252481437,48.363766,81129.03288978516,38.30378946,54.25831896,
7/8/1959,122.8,46.11522,80801.67078916679,36.55977206,50.38272475,
7/9/1959,122.8,40.84126,80540.65926293547,32.36121166,45.2152658,
7/10/1959,176.1726950998389,39.200424,80190.51579728545,31.00475369,42.63153632,
7/11/1959,122.80883764309944,37.55451,79907.25124003307,29.64829572,41.33967159,
7/12/1959,161.14425814532734,35.22745,79587.59595695994,27.77509185,38.75594211,
7/13/1959,189.10697236928974,37.699398,79243.04967422131,29.71288895,41.33967159,
7/14/1959,208.2359625786019,35.504307,78875.65775,27.96887156,42.63153632,
7/15/1959,241.1403171625687,39.483086,78480.86412,31.133940164399203,42.63153632,
7/16/1959,260.0452422740462,36.94994,78063.40200613729,29.13154982,38.75594211,
7/17/1959,264.44632473746316,34.41858,77636.88439972457,27.12915948,37.46407738,
7/18/1959,122.8,31.936344,77331.41684877184,25.12676914,34.8803479,
7/19/1959,122.8,28.632637,77043.37669159245,22.47844643,33.58848316,
7/20/1959,122.8,39.523663,76769.26338787981,31.06934693,38.75594211,
7/21/1959,122.8,48.290886,76511.39742205347,38.11000974,50.38272475,
7/22/1959,122.8,48.49958,76244.58480178178,38.43297593,49.09086001,
7/23/1959,122.8,39.288128,75969.63641063114,31.133940164399203,46.50713054,
7/24/1959,129.05564375144314,36.924847,75609.43421469272,29.19614306,43.92340106,
7/25/1959,176.33441290993943,34.6618,75278.27611969602,27.32293919,41.33967159,
7/26/1959,205.50383410484648,32.015198,74912.76822203089,25.19136237,37.46407738,
7/27/1959,219.47745866053157,28.711754,74528.18970225356,22.54303966,36.17221264,
7/28/1959,227.37277859370516,27.042873,74133.22687219657,21.18658169,33.58848316,
7/29/1959,264.6494184,25.445648,73703.76060172849,19.89471695,31.65068606,
7/30/1959,243.37557543669828,23.749908,73286.01166255475,18.53825898,37.46407738,
7/31/1959,233.71256471564703,23.7773,72828.94565618772,18.53825898,34.8803479,
8/1/1959,252.58999892654248,20.866722,72314.05213661806,16.535868635033598,31.65068606,
8/2/1959,281.80191829228426,19.325542,71765.09835009516,15.17941066,29.06695659,
8/3/1959,122.8,18.73928,71356.65989486546,14.53347829,27.12915948,
8/4/1959,122.8,18.760199,70976.21804466688,14.53347829,25.83729474,
8/5/1959,122.80763434603479,24.050373,70632.98260362033,18.66744545,37.46407738,
8/6/1959,141.89686412200973,23.094517,70254.62545189194,17.95691985,38.75594211,
8/7/1959,122.8,23.138939,69903.54661864688,18.02151308,34.8803479,
8/8/1959,122.8,22.158491,69541.39201856633,17.24639424,32.29661843,
8/9/1959,122.8,27.098253,69176.35101206844,21.12198845,34.8803479,
8/10/1959,122.8,61.956966,68867.18061944118,48.83248706,42.63153632,
8/11/1959,122.8,49.943813,68565.47966,39.59565419,58.13391317,
8/12/1959,122.8,38.939888,68254.03864,30.94016045,48.44492764,
8/13/1959,132.9731014,31.641882,67915.65997443718,24.99758266,41.33967159,
8/14/1959,161.23233775479895,26.88376,67582.28348983853,21.12198845,34.8803479,
8/15/1959,186.0750690413086,23.619024,67205.89851479765,18.47366574,29.71288895,
8/16/1959,206.89914886737535,22.0394,66788.52704621473,17.181801003589598,27.77509185,
8/17/1959,218.95082803653787,23.97189,66349.45516574886,18.66744545,26.48322711,
8/18/1959,252.4122843,40.176323,65912.05584,31.45690635,31.00475369,
8/19/1959,274.2830218901334,36.15622,65469.88239,28.42102422,34.8803479,
8/20/1959,278.00427577045485,30.435415,64993.04180894395,23.96409087,34.8803479,
8/21/1959,279.86072296898493,27.07959,64511.15583134329,21.25117493,32.29661843,
8/22/1959,256.2771633943892,25.430717,64048.671443221174,19.89471695,31.65068606,
8/23/1959,233.71299389074994,22.928087,63602.20695,17.89232661,29.71288895,
8/24/1959,275.1759474537146,58.249126,63158.65122622759,45.86119817,32.29661843,
8/25/1959,302.0142642,71.35936,62706.22341155887,56.71286196,56.84204843,
8/26/1959,308.7730892387597,52.258625,62227.055287403615,41.72723101,60.71764264,
8/27/1959,295.9369945923143,41.59897,61745.234512483854,33.13633051,50.38272475,
8/28/1959,217.3252595853308,35.173897,61361.21954620493,27.83968508,41.33967159,
8/29/1959,122.8,32.866543,61026.34542,25.90188798,36.17221264,
8/30/1959,122.8,33.9171,60688.95873694082,26.67700682,37.46407738,
8/31/1959,122.8,36.697315,60415.58112311174,28.87317687,38.75594211,
9/1/1959,116.33684209879999,54.377014,60291.35961281255,43.665028114385606,43.92340106,
9/2/1959,116.33684209879999,53.48276,60140.96148,42.95450251,50.38272475,
9/3/1959,116.33684209879999,71.40983,60057.89910644221,57.35879433,52.96645422,
9/4/1959,116.33684209879999,57.257114,59875.59399650709,45.99038464,60.71764264,
9/5/1959,116.33684209879999,45.836613,59658.016937241475,36.81814501,50.38272475,
9/6/1959,116.33684209879999,39.31792,59423.02060603016,31.58609282,42.63153632,
9/7/1959,116.33684209879999,34.409416,59141.49741586084,27.64590537,37.46407738,
9/8/1959,125.50768267059453,31.110596,58823.231483234355,24.99758266,34.8803479,
9/9/1959,116.33684209879999,29.420574,58504.22437,23.64112469,31.65068606,
9/10/1959,116.33684209879999,42.68621,58274.68948773949,34.29900877,31.00475369,
9/11/1959,116.34262298910929,80.810425,58111.70423816348,64.91620304,42.63153632,
9/12/1959,116.34668222770841,58.945942,57818.64839612529,47.34684262,64.59323686,
9/13/1959,141.94348711032495,47.60789,57474.980531831505,38.23919622,49.09086001,
9/14/1959,154.57063950527942,41.087765,57082.15563588961,33.00714403,42.63153632,
9/15/1959,168.72235213025402,36.983253,56700.27578155482,29.71288895,37.46407738,
9/16/1959,179.49017476879516,34.48849,56279.28066220545,27.71049861,33.58848316,
9/17/1959,151.6115818739533,31.19057,55877.75968591272,25.0621759,31.00475369,
9/18/1959,174.2006414398681,31.18942,55422.46986653131,25.0621759,29.06695659,
9/19/1959,168.89861597863336,31.108335,54969.570411239096,24.99758266,27.77509185,
9/20/1959,181.13148378357135,29.50033,54465.63284,23.70571793,26.48322711,
9/21/1959,191.04950191916276,27.811638,53975.93439567506,22.34925995,25.83729474,
9/22/1959,199.13965096840246,26.203081,53525.27843447811,21.05739521,25.19136237,
9/23/1959,213.48393107130386,24.514194,53058.36862878637,19.70093724,24.54543001,
9/24/1959,218.21391080529128,24.593918,52586.36876300289,19.76553048,23.89949764,
9/25/1959,216.14250651483297,24.59358,52060.10305900066,19.76553048,23.89949764,
9/26/1959,228.7481927,24.593597,51516.32050492325,19.76553048,23.25356527,
9/27/1959,215.06018823074982,22.905464,50987.11946393835,18.4090725,23.25356527,
9/28/1959,258.36123597822433,21.297432,50402.40354702924,17.117207766733998,23.89949764,
9/29/1959,54.9368421,32.79235,50008.76131961431,26.35404064,25.19136237,
9/30/1959,54.9368421,44.051407,49693.21595774872,35.3970938,29.71288895,
10/1/1959,38.77894741,88.53676,49742.93121655875,70.9879673,38.11000974,
10/2/1959,38.77972915358115,113.21872,49817.326679935424,90.81809102,83.97120791,
10/3/1959,38.78062570768372,85.50822,49864.00997296521,68.66261077750279,85.90900502,
10/4/1959,38.78092149034775,67.24497,49824.82508956194,53.99994601,74.92815475,
10/5/1959,116.5761162734292,59.675446,49568.852097191484,47.92818175,67.8228987,
10/6/1959,38.78050553888226,72.29925,49417.694774063886,58.06931993,67.8228987,
10/7/1959,38.778978652114446,216.41145,49566.531632987775,173.7558071,143.3969858,
10/8/1959,38.78217365605834,230.14609,49757.85103946008,184.73665740701605,251.2676914,
10/9/1959,38.77894741,1586.6433000000002,51305.66157478323,1272.486766,1182.056234,
10/10/1959,38.77894741,811.1721999999999,51914.97710291655,650.4538951,994.7358476,
10/11/1959,38.77894741,534.9113999999998,52281.300335250075,428.8990927211841,581.3391317,
10/12/1959,38.77894741,417.96634000000006,52536.14361970586,335.2388993,435.3584164,
10/13/1959,38.77894741,330.92410000000007,52697.900743984406,265.4782035,356.5546674,
10/14/1959,38.77894741,346.99270000000007,52872.69916133773,278.3968508,322.9661843,
10/15/1959,38.77894741,293.0294200000001,52978.87128538974,235.1193822,304.2341456,
10/16/1959,38.77894741,238.03099,53038.438011265964,191.0022013820092,246.7461648,
10/17/1959,38.77894741,208.62675,53081.44844277366,167.4256699297152,214.4495464,
10/18/1959,38.77894741,248.70041,53125.60869579822,199.5931019,218.3251406,
10/19/1959,38.77894741,226.96701,53153.052985141934,182.1529279,229.9519232,
10/20/1959,38.77894741,192.51663,53153.78235797163,154.5070225585952,210.5739521,
10/21/1959,129.18708911663487,168.03593,53041.35830889425,134.8706785544928,180.8610632,
10/22/1959,98.39621703142109,149.11041,52936.17491223896,119.6912678934268,160.1912274,
10/23/1959,38.77894741,239.00833,52926.74429125438,191.8419135,195.7175077,
10/24/1959,38.77894741,504.72450000000003,53310.145684036936,404.9995951,410.8129864,
10/25/1959,38.77894741,706.1869999999999,53977.50440838725,566.4826872236121,910.7646397,
10/26/1959,38.77894741,705.5063499999999,54644.18734487047,565.8367549,762.2001949,
10/27/1959,38.77894741,632.2431599999999,55237.60825137457,507.0569093,634.9515183,
10/28/1959,38.77894741,573.4241999999999,55772.212011011754,459.9038464,568.4204843,
10/29/1959,38.77894741,485.6011700000001,56218.993219520766,389.4972182,480.5736822,
10/30/1959,38.77894741,424.36246000000006,56604.536004769274,340.4063582,408.2292569,
10/31/1959,38.77894741,684.4868999999999,57250.20272001386,549.0425133,430.1909575,
11/1/1959,38.77894741,1220.6620000000003,58432.04227,978.5875384,1272.486766,
11/2/1959,38.77894741,978.0354599999998,59176.85244971791,784.1618954,1098.085027,
11/3/1959,38.77894741,841.8600499999999,59685.914287856926,674.9993251,949.5205818,
11/4/1959,38.77894741,790.2247999999998,60154.91361748417,633.6596536,788.0374896,
11/5/1959,38.77894741,902.1766399999999,60650.28254848144,723.4442527827199,891.3866686072801,
11/6/1959,38.77894741,1732.9929000000002,61846.75731565715,1389.400524763956,1317.702032,
11/7/1959,38.77894741,2352.3054,63662.54458283287,1885.476583814964,2635.404064,
11/8/1959,38.77894741,1553.0127000000002,64679.03915000858,1244.7116742074122,1737.558071,
11/9/1959,38.77894741,1239.4369000000002,65381.95791718429,993.4439828,1343.539327,
11/10/1959,38.77894741,1013.5983999999999,65859.03818,812.5829196,1085.166379,
11/11/1959,38.77894741,837.8406399999999,66160.36069153572,671.7696632982401,897.8459923,
11/12/1959,38.77894741,720.9425699999999,66344.78512871143,578.1094699,755.7408712,
11/13/1959,38.77894741,629.8540999999999,66597.07159938393,505.1191122,652.3916922,
11/14/1959,38.77894741,696.6763299999999,66845.80740213748,558.7314988,627.8462622,
11/15/1959,38.77894741,870.6829999999999,67257.39463539036,698.2528904,968.8985528,
11/16/1959,38.77894741,658.8570999999998,67496.39521797013,528.3726775,742.8222238,
11/17/1959,38.77894741,733.7715499999999,67806.75874543627,588.4443878,775.1188423,
11/18/1959,38.77894741,671.7121999999999,68075.48961024311,538.7075954,788.0374896,
11/19/1959,38.77894741,590.3531499999999,68623.98608735172,473.4684262,678.228987,
11/20/1959,38.77894741,553.2718499999999,69138.44396195067,443.7555371979721,614.9276149,
11/21/1959,38.77894741,525.0567999999998,69551.66204678106,421.1479043,587.7984554,
11/22/1959,38.77894741,499.2694000000001,69515.14354795497,400.4780685,555.501837,
